UsuarioID,FechaOrden,Total,Estado
201,2024-09-04 09:10:27,304.72,Pendiente
15,2025-03-04 09:10:27,884.6,Cancelado
615,2024-07-22 09:10:27,185.87,Cancelado
259,2024-10-26 09:10:27,978.13,Pendiente
233,2025-02-26 09:10:27,882.95,Cancelado
407,2025-04-25 09:10:27,623.81,Cancelado
180,2025-01-04 09:10:27,415.52,Enviado
834,2025-04-13 09:10:27,34.2,Enviado
254,2025-04-11 09:10:27,337.07,Pendiente
789,2025-01-24 09:10:27,386.26,Completado
654,2025-05-04 09:10:27,110.63,Enviado
547,2025-01-18 09:10:27,591.82,Enviado
422,2024-09-14 09:10:27,30.8,Cancelado
498,2025-06-08 09:10:27,539.13,Completado
35,2024-09-16 09:10:27,473.26,Completado
667,2024-07-05 09:10:27,520.75,Enviado
514,2025-01-25 09:10:27,622.9,Cancelado
681,2025-04-07 09:10:27,191.43,Enviado
5,2024-08-20 09:10:27,804.95,Enviado
990,2024-08-26 09:10:27,402.07,Enviado
296,2025-04-21 09:10:27,495.72,Completado
734,2024-12-20 09:10:27,111.0,Cancelado
836,2024-11-08 09:10:27,368.8,Enviado
262,2024-07-01 09:10:27,128.46,Pendiente
772,2024-07-31 09:10:27,200.11,Enviado
281,2025-02-17 09:10:27,78.84,Cancelado
698,2024-11-27 09:10:27,370.7,Enviado
550,2024-07-22 09:10:27,858.69,Enviado
620,2024-10-12 09:10:27,528.11,Pendiente
708,2024-12-08 09:10:27,878.42,Pendiente
429,2024-09-26 09:10:27,547.03,Enviado
697,2025-03-09 09:10:27,91.71,Enviado
48,2025-02-05 09:10:27,736.38,Enviado
22,2024-10-04 09:10:27,357.71,Completado
517,2025-03-29 09:10:27,837.8,Completado
236,2024-12-03 09:10:27,967.78,Pendiente
988,2025-06-30 09:10:27,43.8,Enviado
109,2025-05-08 09:10:27,749.72,Cancelado
169,2025-03-25 09:10:27,449.58,Completado
846,2024-12-08 09:10:27,510.5,Cancelado
337,2024-11-24 09:10:27,636.55,Pendiente
292,2025-01-05 09:10:27,499.14,Cancelado
413,2024-08-17 09:10:27,179.48,Completado
862,2025-03-04 09:10:27,382.71,Pendiente
47,2025-04-04 09:10:27,149.75,Pendiente
100,2024-12-02 09:10:27,829.22,Pendiente
361,2024-12-07 09:10:27,365.69,Completado
266,2024-09-14 09:10:27,622.3,Cancelado
267,2024-07-07 09:10:27,147.05,Cancelado
147,2024-10-04 09:10:27,870.83,Pendiente
962,2024-08-01 09:10:27,549.99,Cancelado
763,2025-01-11 09:10:27,378.5,Cancelado
414,2025-04-06 09:10:27,189.05,Enviado
174,2024-10-03 09:10:27,880.53,Pendiente
331,2025-05-04 09:10:27,523.68,Cancelado
815,2025-05-13 09:10:27,801.78,Enviado
941,2024-07-28 09:10:27,983.45,Enviado
251,2024-11-25 09:10:27,542.66,Cancelado
754,2024-10-11 09:10:27,551.9,Completado
410,2024-11-05 09:10:27,875.22,Completado
776,2025-02-21 09:10:27,911.1,Enviado
1,2025-06-11 09:10:27,606.62,Enviado
1,2025-03-11 09:10:27,536.61,Completado
463,2025-05-17 09:10:27,65.1,Enviado
906,2024-08-18 09:10:27,518.02,Cancelado
429,2024-08-13 09:10:27,49.21,Pendiente
62,2025-05-05 09:10:27,77.95,Enviado
360,2024-10-08 09:10:27,217.73,Cancelado
80,2025-01-22 09:10:27,624.08,Cancelado
378,2024-11-26 09:10:27,420.5,Completado
731,2025-02-03 09:10:27,488.37,Pendiente
247,2025-01-10 09:10:27,353.37,Enviado
500,2024-10-06 09:10:27,473.83,Pendiente
288,2024-12-28 09:10:27,896.52,Cancelado
466,2024-12-04 09:10:27,186.01,Completado
412,2024-12-16 09:10:27,482.17,Cancelado
657,2025-04-22 09:10:27,312.93,Cancelado
609,2025-03-17 09:10:27,818.27,Enviado
379,2024-11-27 09:10:27,854.99,Cancelado
412,2025-04-23 09:10:27,392.7,Completado
576,2024-08-03 09:10:27,612.49,Cancelado
948,2025-01-22 09:10:27,493.72,Completado
867,2025-01-27 09:10:27,231.52,Pendiente
104,2025-01-19 09:10:27,220.93,Completado
670,2024-08-14 09:10:27,673.6,Completado
766,2025-03-13 09:10:27,900.65,Pendiente
63,2025-05-06 09:10:27,566.54,Completado
257,2024-12-10 09:10:27,485.05,Cancelado
80,2024-12-03 09:10:27,329.0,Cancelado
373,2024-09-14 09:10:27,962.91,Pendiente
465,2025-06-24 09:10:27,102.74,Cancelado
801,2024-08-13 09:10:27,374.81,Cancelado
993,2024-09-28 09:10:27,496.58,Enviado
506,2024-11-15 09:10:27,575.21,Cancelado
221,2025-06-06 09:10:27,794.29,Pendiente
208,2025-06-08 09:10:27,843.11,Completado
353,2024-09-16 09:10:27,319.93,Enviado
361,2025-05-20 09:10:27,422.84,Completado
239,2025-06-25 09:10:27,687.32,Enviado
695,2025-01-06 09:10:27,479.14,Pendiente
892,2024-07-17 09:10:27,875.95,Pendiente
748,2025-04-08 09:10:27,201.07,Pendiente
316,2025-06-02 09:10:27,434.49,Enviado
406,2024-10-14 09:10:27,561.96,Enviado
937,2025-05-16 09:10:27,408.18,Completado
695,2024-09-14 09:10:27,50.69,Pendiente
157,2024-10-06 09:10:27,246.51,Cancelado
215,2025-06-09 09:10:27,337.3,Completado
333,2025-04-11 09:10:27,375.3,Completado
356,2025-04-12 09:10:27,119.51,Cancelado
678,2025-01-21 09:10:27,731.11,Cancelado
129,2024-08-29 09:10:27,278.46,Enviado
333,2024-12-11 09:10:27,444.95,Enviado
715,2024-07-25 09:10:27,638.09,Cancelado
205,2025-03-08 09:10:27,529.82,Completado
331,2024-12-26 09:10:27,565.45,Cancelado
13,2025-01-18 09:10:27,381.72,Completado
216,2024-09-04 09:10:27,277.44,Completado
602,2025-04-10 09:10:27,843.06,Cancelado
411,2025-05-12 09:10:27,911.2,Cancelado
980,2024-10-17 09:10:27,42.72,Enviado
836,2025-02-28 09:10:27,631.33,Completado
69,2024-07-07 09:10:27,356.29,Completado
224,2024-09-08 09:10:27,138.49,Enviado
361,2024-07-27 09:10:27,675.91,Pendiente
626,2025-01-08 09:10:27,520.9,Completado
173,2024-11-16 09:10:27,376.43,Enviado
935,2025-01-29 09:10:27,976.74,Pendiente
240,2025-05-17 09:10:27,588.12,Completado
443,2024-11-30 09:10:27,245.94,Enviado
359,2024-07-03 09:10:27,567.42,Completado
466,2025-04-25 09:10:27,536.42,Completado
9,2025-02-03 09:10:27,674.66,Pendiente
528,2025-01-15 09:10:27,871.87,Pendiente
770,2024-10-03 09:10:27,888.56,Pendiente
826,2025-04-06 09:10:27,925.99,Enviado
553,2024-08-07 09:10:27,398.13,Completado
159,2024-12-28 09:10:27,357.74,Enviado
925,2024-10-01 09:10:27,759.81,Cancelado
648,2025-01-29 09:10:27,809.37,Completado
754,2024-07-13 09:10:27,664.24,Pendiente
103,2024-08-25 09:10:27,446.82,Completado
920,2025-03-29 09:10:27,53.81,Completado
962,2024-12-10 09:10:27,895.62,Cancelado
204,2025-01-17 09:10:27,655.8,Cancelado
400,2024-10-17 09:10:27,25.95,Cancelado
856,2025-04-24 09:10:27,288.51,Enviado
350,2024-09-24 09:10:27,216.8,Enviado
378,2024-07-21 09:10:27,910.66,Pendiente
926,2025-03-10 09:10:27,711.4,Enviado
21,2024-08-08 09:10:27,937.54,Cancelado
434,2024-08-07 09:10:27,41.68,Pendiente
81,2024-10-07 09:10:27,558.05,Completado
855,2025-01-30 09:10:27,535.99,Pendiente
474,2025-05-30 09:10:27,272.89,Completado
5,2025-04-18 09:10:27,180.27,Cancelado
806,2024-12-19 09:10:27,342.85,Enviado
820,2025-05-05 09:10:27,994.07,Cancelado
699,2024-09-02 09:10:27,771.89,Enviado
152,2025-01-31 09:10:27,841.02,Enviado
171,2024-12-18 09:10:27,592.75,Completado
371,2024-09-25 09:10:27,924.82,Enviado
715,2025-05-30 09:10:27,959.73,Enviado
579,2025-03-19 09:10:27,787.78,Enviado
837,2025-04-24 09:10:27,862.9,Enviado
402,2024-12-24 09:10:27,531.75,Enviado
263,2025-03-22 09:10:27,929.73,Enviado
503,2025-02-25 09:10:27,825.05,Completado
936,2025-06-14 09:10:27,237.64,Completado
49,2024-11-18 09:10:27,958.45,Cancelado
424,2025-02-06 09:10:27,656.18,Pendiente
711,2025-03-29 09:10:27,273.51,Enviado
712,2025-01-18 09:10:27,896.93,Enviado
15,2024-12-09 09:10:27,612.45,Pendiente
856,2024-07-28 09:10:27,37.25,Completado
918,2024-10-27 09:10:27,446.82,Completado
779,2025-03-27 09:10:27,707.67,Pendiente
445,2024-07-20 09:10:27,717.04,Completado
359,2025-04-05 09:10:27,923.45,Cancelado
112,2025-02-02 09:10:27,899.59,Completado
446,2024-12-18 09:10:27,982.63,Pendiente
560,2024-12-09 09:10:27,513.96,Completado
394,2025-02-25 09:10:27,693.68,Enviado
990,2025-01-07 09:10:27,769.55,Cancelado
86,2024-12-20 09:10:27,543.64,Pendiente
792,2024-12-15 09:10:27,327.62,Cancelado
535,2024-12-05 09:10:27,772.39,Cancelado
135,2025-05-11 09:10:27,606.45,Enviado
525,2024-11-02 09:10:27,26.5,Enviado
365,2024-12-26 09:10:27,806.56,Enviado
543,2024-08-08 09:10:27,912.95,Cancelado
90,2024-09-23 09:10:27,863.53,Pendiente
70,2024-08-29 09:10:27,567.77,Completado
319,2024-12-26 09:10:27,96.66,Enviado
565,2024-11-24 09:10:27,597.0,Cancelado
344,2024-09-01 09:10:27,695.64,Cancelado
570,2024-08-22 09:10:27,559.18,Enviado
15,2025-03-19 09:10:27,930.87,Pendiente
854,2024-10-29 09:10:27,862.15,Pendiente
1000,2024-08-07 09:10:27,184.82,Cancelado
69,2024-10-08 09:10:27,265.66,Pendiente
565,2024-08-13 09:10:27,486.25,Completado
585,2025-04-02 09:10:27,456.2,Cancelado
590,2025-01-26 09:10:27,787.07,Completado
157,2025-02-22 09:10:27,455.51,Completado
625,2024-08-27 09:10:27,858.41,Completado
711,2025-01-03 09:10:27,522.04,Completado
497,2025-01-22 09:10:27,945.72,Enviado
644,2025-06-23 09:10:27,614.47,Enviado
481,2024-12-13 09:10:27,579.02,Enviado
7,2024-11-22 09:10:27,706.2,Completado
233,2024-10-15 09:10:27,30.04,Pendiente
833,2024-10-05 09:10:27,798.98,Cancelado
672,2024-10-05 09:10:27,532.23,Cancelado
93,2025-02-09 09:10:27,406.92,Enviado
786,2025-06-27 09:10:27,75.72,Cancelado
884,2025-04-20 09:10:27,948.38,Completado
323,2024-12-12 09:10:27,560.89,Completado
328,2024-12-23 09:10:27,796.76,Cancelado
879,2025-04-04 09:10:27,132.2,Completado
20,2025-04-30 09:10:27,514.4,Cancelado
497,2025-02-10 09:10:27,367.54,Completado
575,2024-12-01 09:10:27,760.3,Completado
325,2025-01-06 09:10:27,682.23,Pendiente
875,2024-11-30 09:10:27,150.47,Pendiente
690,2025-05-19 09:10:27,875.98,Enviado
764,2025-05-26 09:10:27,711.77,Pendiente
512,2025-02-22 09:10:27,971.08,Pendiente
136,2025-04-11 09:10:27,838.55,Cancelado
160,2024-11-30 09:10:27,220.18,Cancelado
887,2025-02-12 09:10:27,968.74,Completado
386,2024-08-16 09:10:27,914.51,Completado
385,2025-04-20 09:10:27,167.43,Enviado
480,2024-09-23 09:10:27,189.05,Pendiente
360,2025-04-27 09:10:27,486.92,Pendiente
123,2025-05-25 09:10:27,362.35,Cancelado
508,2025-06-18 09:10:27,770.4,Completado
465,2025-02-24 09:10:27,35.54,Enviado
997,2024-11-24 09:10:27,138.88,Pendiente
917,2025-05-08 09:10:27,858.68,Enviado
231,2024-12-11 09:10:27,661.71,Completado
305,2025-03-31 09:10:27,441.96,Cancelado
540,2025-02-07 09:10:27,168.66,Completado
527,2025-05-03 09:10:27,337.27,Cancelado
274,2025-04-25 09:10:27,673.83,Enviado
667,2024-12-20 09:10:27,166.95,Enviado
824,2025-04-05 09:10:27,540.67,Enviado
270,2024-10-07 09:10:27,515.91,Pendiente
804,2024-09-19 09:10:27,434.1,Cancelado
489,2025-03-14 09:10:27,593.46,Pendiente
64,2024-08-28 09:10:27,603.63,Enviado
28,2024-07-28 09:10:27,380.17,Pendiente
988,2024-09-20 09:10:27,759.81,Completado
313,2025-02-01 09:10:27,331.66,Cancelado
9,2024-12-21 09:10:27,51.97,Enviado
464,2025-05-09 09:10:27,246.35,Cancelado
551,2024-07-16 09:10:27,323.97,Pendiente
254,2025-02-26 09:10:27,792.9,Pendiente
618,2024-07-09 09:10:27,619.42,Pendiente
132,2024-12-19 09:10:27,791.16,Cancelado
426,2024-08-28 09:10:27,476.05,Enviado
437,2025-02-07 09:10:27,249.43,Completado
299,2025-02-08 09:10:27,612.92,Enviado
831,2024-09-10 09:10:27,616.39,Enviado
433,2024-08-03 09:10:27,232.36,Enviado
712,2024-11-21 09:10:27,892.98,Pendiente
784,2025-02-20 09:10:27,644.64,Cancelado
385,2024-12-31 09:10:27,313.26,Pendiente
370,2024-09-22 09:10:27,388.7,Completado
77,2025-03-04 09:10:27,407.01,Cancelado
642,2024-07-08 09:10:27,366.0,Completado
662,2024-10-02 09:10:27,400.7,Pendiente
621,2025-06-09 09:10:27,519.61,Enviado
4,2025-01-14 09:10:27,142.33,Cancelado
9,2025-01-16 09:10:27,745.81,Completado
4,2024-11-03 09:10:27,346.06,Enviado
786,2025-02-20 09:10:27,143.97,Enviado
552,2025-02-15 09:10:27,950.63,Pendiente
121,2024-12-07 09:10:27,154.91,Enviado
428,2025-06-25 09:10:27,750.37,Enviado
467,2025-06-30 09:10:27,564.36,Cancelado
361,2024-08-17 09:10:27,289.94,Pendiente
719,2025-03-27 09:10:27,217.45,Pendiente
553,2025-02-16 09:10:27,742.68,Enviado
688,2024-10-20 09:10:27,931.15,Cancelado
299,2024-10-25 09:10:27,598.04,Enviado
374,2025-02-01 09:10:27,503.84,Cancelado
815,2025-02-24 09:10:27,697.54,Completado
898,2025-03-09 09:10:27,827.85,Cancelado
410,2025-01-07 09:10:27,493.57,Enviado
638,2024-10-13 09:10:27,40.05,Pendiente
969,2025-02-02 09:10:27,831.99,Cancelado
7,2025-06-19 09:10:27,77.14,Completado
88,2025-01-13 09:10:27,610.87,Pendiente
557,2024-07-15 09:10:27,563.5,Enviado
740,2025-02-25 09:10:27,346.25,Cancelado
385,2024-12-04 09:10:27,343.08,Pendiente
161,2024-07-15 09:10:27,390.42,Enviado
341,2024-07-10 09:10:27,932.3,Completado
168,2025-06-24 09:10:27,547.68,Pendiente
160,2024-09-03 09:10:27,401.55,Cancelado
829,2024-07-17 09:10:27,974.33,Pendiente
589,2024-11-06 09:10:27,437.32,Cancelado
56,2025-06-17 09:10:27,892.88,Cancelado
987,2024-09-18 09:10:27,857.52,Cancelado
88,2025-06-30 09:10:27,916.24,Completado
49,2025-04-04 09:10:27,839.92,Cancelado
535,2024-08-11 09:10:27,690.65,Pendiente
931,2024-12-18 09:10:27,261.06,Cancelado
777,2025-05-23 09:10:27,182.67,Enviado
147,2025-04-30 09:10:27,49.7,Pendiente
509,2025-03-07 09:10:27,926.07,Completado
526,2025-04-03 09:10:27,221.52,Cancelado
716,2025-01-20 09:10:27,205.58,Completado
578,2024-09-28 09:10:27,606.7,Enviado
895,2024-08-04 09:10:27,878.99,Completado
557,2025-04-28 09:10:27,449.47,Completado
754,2024-12-24 09:10:27,137.49,Cancelado
333,2024-08-15 09:10:27,123.37,Cancelado
996,2024-09-21 09:10:27,792.15,Pendiente
315,2024-07-04 09:10:27,625.56,Completado
559,2025-05-13 09:10:27,196.35,Cancelado
806,2025-05-13 09:10:27,395.66,Enviado
263,2025-03-16 09:10:27,830.79,Completado
740,2024-12-02 09:10:27,578.97,Pendiente
164,2024-11-23 09:10:27,728.23,Completado
703,2025-02-11 09:10:27,538.89,Completado
247,2024-08-22 09:10:27,353.78,Completado
184,2024-10-09 09:10:27,577.33,Pendiente
193,2025-03-21 09:10:27,551.85,Cancelado
761,2025-03-13 09:10:27,98.71,Enviado
964,2024-08-08 09:10:27,761.35,Enviado
716,2025-06-06 09:10:27,290.81,Pendiente
711,2024-11-30 09:10:27,737.77,Cancelado
295,2025-06-06 09:10:27,371.62,Cancelado
380,2025-04-04 09:10:27,165.31,Enviado
507,2025-03-15 09:10:27,540.09,Pendiente
786,2024-08-01 09:10:27,258.22,Cancelado
427,2024-09-22 09:10:27,336.47,Completado
927,2025-03-23 09:10:27,641.99,Enviado
424,2025-05-07 09:10:27,54.08,Cancelado
865,2025-02-06 09:10:27,608.24,Pendiente
344,2024-10-13 09:10:27,225.12,Enviado
174,2024-08-15 09:10:27,897.47,Enviado
796,2025-06-01 09:10:27,971.21,Cancelado
606,2025-04-28 09:10:27,107.06,Pendiente
364,2024-10-31 09:10:27,391.98,Cancelado
211,2025-06-04 09:10:27,614.35,Pendiente
718,2024-12-26 09:10:27,364.54,Enviado
812,2025-01-01 09:10:27,95.37,Enviado
357,2024-11-20 09:10:27,704.07,Completado
910,2025-06-13 09:10:27,155.13,Completado
598,2025-05-14 09:10:27,788.58,Pendiente
145,2025-02-14 09:10:27,847.32,Cancelado
573,2024-12-08 09:10:27,39.68,Pendiente
307,2024-09-16 09:10:27,146.77,Cancelado
552,2025-04-02 09:10:27,690.94,Enviado
561,2024-12-20 09:10:27,178.86,Completado
736,2025-01-14 09:10:27,319.02,Enviado
208,2024-07-08 09:10:27,791.53,Pendiente
26,2024-09-03 09:10:27,579.34,Pendiente
702,2025-05-16 09:10:27,86.07,Pendiente
515,2024-07-21 09:10:27,919.26,Pendiente
626,2024-07-23 09:10:27,666.79,Pendiente
908,2025-06-23 09:10:27,454.26,Completado
133,2025-02-09 09:10:27,579.84,Enviado
544,2025-06-17 09:10:27,736.96,Enviado
342,2025-01-25 09:10:27,227.99,Cancelado
795,2025-06-24 09:10:27,591.98,Enviado
859,2025-04-17 09:10:27,343.99,Cancelado
429,2025-05-06 09:10:27,306.73,Pendiente
224,2024-09-04 09:10:27,144.77,Cancelado
815,2025-06-05 09:10:27,198.99,Enviado
369,2024-09-21 09:10:27,397.11,Completado
279,2024-11-08 09:10:27,737.88,Cancelado
305,2025-02-12 09:10:27,68.22,Cancelado
553,2024-08-04 09:10:27,227.67,Completado
176,2025-03-29 09:10:27,882.53,Completado
519,2024-11-06 09:10:27,512.16,Pendiente
900,2024-11-19 09:10:27,300.72,Enviado
780,2025-06-20 09:10:27,263.16,Enviado
776,2024-10-27 09:10:27,30.23,Completado
824,2025-01-18 09:10:27,569.96,Pendiente
642,2024-07-24 09:10:27,723.54,Pendiente
411,2024-11-08 09:10:27,339.99,Cancelado
803,2024-11-11 09:10:27,736.47,Cancelado
846,2025-05-05 09:10:27,665.27,Cancelado
828,2024-10-26 09:10:27,598.47,Enviado
608,2025-03-28 09:10:27,453.25,Cancelado
418,2025-03-13 09:10:27,988.01,Enviado
308,2024-07-02 09:10:27,233.45,Pendiente
640,2024-09-02 09:10:27,896.55,Enviado
205,2025-06-15 09:10:27,312.0,Completado
899,2025-04-30 09:10:27,190.76,Enviado
650,2025-01-10 09:10:27,813.05,Completado
442,2024-08-13 09:10:27,461.96,Enviado
28,2024-10-06 09:10:27,771.52,Pendiente
159,2025-04-19 09:10:27,703.09,Completado
331,2025-05-29 09:10:27,887.66,Cancelado
537,2025-05-02 09:10:27,308.16,Completado
30,2024-10-09 09:10:27,106.12,Cancelado
389,2025-05-23 09:10:27,65.8,Cancelado
377,2025-06-03 09:10:27,714.69,Completado
182,2024-11-20 09:10:27,174.31,Enviado
571,2024-07-15 09:10:27,201.33,Pendiente
783,2024-07-28 09:10:27,511.46,Cancelado
461,2025-06-09 09:10:27,421.57,Completado
529,2024-12-22 09:10:27,245.17,Pendiente
478,2025-06-07 09:10:27,484.83,Completado
565,2024-07-20 09:10:27,76.64,Completado
525,2025-02-25 09:10:27,195.84,Completado
252,2024-07-09 09:10:27,984.4,Pendiente
831,2025-04-22 09:10:27,818.31,Enviado
460,2024-09-05 09:10:27,118.24,Enviado
41,2025-04-09 09:10:27,985.02,Enviado
104,2025-06-12 09:10:27,654.49,Enviado
282,2024-08-09 09:10:27,529.57,Pendiente
562,2025-01-02 09:10:27,886.18,Enviado
179,2024-10-26 09:10:27,270.88,Completado
321,2025-05-27 09:10:27,147.29,Completado
371,2024-07-25 09:10:27,273.68,Enviado
759,2024-09-06 09:10:27,505.1,Cancelado
65,2025-02-04 09:10:27,990.13,Cancelado
332,2025-04-17 09:10:27,175.88,Completado
177,2025-03-02 09:10:27,917.67,Enviado
1,2025-04-08 09:10:27,751.17,Cancelado
36,2024-10-28 09:10:27,519.41,Enviado
621,2025-01-02 09:10:27,626.78,Completado
197,2024-11-06 09:10:27,662.31,Cancelado
475,2024-06-30 09:10:27,629.71,Pendiente
780,2024-10-20 09:10:27,361.97,Enviado
799,2025-05-26 09:10:27,910.71,Pendiente
104,2024-07-05 09:10:27,427.35,Enviado
103,2024-10-11 09:10:27,968.03,Cancelado
153,2025-04-11 09:10:27,844.54,Enviado
393,2024-09-03 09:10:27,619.34,Pendiente
723,2024-11-27 09:10:27,745.93,Pendiente
928,2025-06-17 09:10:27,334.16,Pendiente
579,2025-02-17 09:10:27,106.13,Enviado
920,2024-09-10 09:10:27,232.97,Completado
382,2025-04-20 09:10:27,310.2,Cancelado
585,2024-07-20 09:10:27,460.9,Pendiente
655,2024-12-17 09:10:27,470.47,Completado
477,2024-08-25 09:10:27,970.04,Cancelado
449,2024-07-25 09:10:27,767.8,Enviado
281,2024-07-05 09:10:27,894.97,Cancelado
400,2024-10-14 09:10:27,739.09,Cancelado
220,2025-02-14 09:10:27,29.0,Cancelado
105,2025-04-29 09:10:27,201.96,Enviado
983,2024-09-21 09:10:27,789.93,Enviado
309,2024-12-12 09:10:27,497.49,Completado
67,2024-10-21 09:10:27,425.42,Pendiente
158,2024-09-02 09:10:27,845.67,Enviado
626,2024-08-28 09:10:27,456.5,Completado
448,2024-11-19 09:10:27,275.99,Cancelado
839,2025-06-22 09:10:27,706.15,Cancelado
6,2025-06-22 09:10:27,425.01,Enviado
821,2025-02-06 09:10:27,107.54,Cancelado
531,2025-03-29 09:10:27,549.13,Pendiente
65,2024-11-26 09:10:27,279.51,Enviado
949,2025-02-18 09:10:27,637.5,Enviado
822,2025-04-29 09:10:27,420.41,Cancelado
265,2024-11-11 09:10:27,710.8,Cancelado
440,2024-08-31 09:10:27,994.86,Pendiente
155,2025-02-24 09:10:27,330.77,Pendiente
951,2025-02-08 09:10:27,396.03,Cancelado
947,2025-05-22 09:10:27,135.89,Cancelado
702,2024-07-26 09:10:27,746.14,Pendiente
693,2025-05-24 09:10:27,960.87,Pendiente
744,2025-03-28 09:10:27,531.15,Pendiente
704,2025-04-09 09:10:27,312.82,Cancelado
480,2024-12-08 09:10:27,212.83,Enviado
547,2025-03-22 09:10:27,528.57,Cancelado
294,2025-04-02 09:10:27,176.49,Pendiente
934,2025-03-10 09:10:27,415.5,Pendiente
745,2025-05-14 09:10:27,619.89,Pendiente
643,2024-11-09 09:10:27,959.88,Completado
25,2025-05-29 09:10:27,202.76,Enviado
372,2025-02-16 09:10:27,343.76,Cancelado
9,2025-03-07 09:10:27,600.88,Cancelado
84,2025-06-20 09:10:27,838.08,Completado
853,2025-06-13 09:10:27,394.34,Pendiente
815,2025-02-06 09:10:27,229.71,Enviado
209,2024-08-18 09:10:27,575.12,Completado
793,2025-06-21 09:10:27,625.59,Pendiente
988,2024-10-17 09:10:27,951.44,Enviado
317,2024-11-28 09:10:27,827.97,Pendiente
4,2025-05-15 09:10:27,876.27,Completado
343,2025-03-27 09:10:27,750.1,Completado
390,2024-09-21 09:10:27,702.41,Pendiente
880,2025-04-06 09:10:27,507.47,Cancelado
545,2025-01-17 09:10:27,516.36,Enviado
871,2025-01-03 09:10:27,652.95,Pendiente
486,2024-08-24 09:10:27,485.73,Cancelado
65,2025-05-17 09:10:27,424.56,Cancelado
588,2024-12-02 09:10:27,863.18,Cancelado
693,2024-07-22 09:10:27,555.07,Pendiente
877,2024-09-09 09:10:27,748.37,Completado
118,2024-10-10 09:10:27,97.94,Cancelado
312,2025-05-24 09:10:27,962.89,Pendiente
181,2024-12-14 09:10:27,371.62,Cancelado
909,2024-08-29 09:10:27,707.74,Completado
310,2025-04-14 09:10:27,374.93,Pendiente
139,2025-01-10 09:10:27,130.12,Pendiente
851,2025-01-01 09:10:27,777.43,Completado
113,2024-12-30 09:10:27,667.13,Enviado
546,2025-03-04 09:10:27,38.64,Completado
646,2025-05-25 09:10:27,444.27,Pendiente
834,2024-08-15 09:10:27,401.7,Pendiente
845,2025-02-03 09:10:27,501.18,Pendiente
257,2025-01-02 09:10:27,277.43,Completado
395,2025-06-05 09:10:27,381.44,Pendiente
828,2024-09-04 09:10:27,941.79,Enviado
14,2025-06-12 09:10:27,40.01,Pendiente
23,2025-01-04 09:10:27,616.99,Cancelado
371,2025-04-16 09:10:27,153.04,Enviado
312,2024-12-18 09:10:27,372.38,Enviado
598,2024-10-20 09:10:27,583.24,Pendiente
656,2024-08-03 09:10:27,480.15,Pendiente
588,2025-03-17 09:10:27,730.23,Cancelado
248,2024-11-04 09:10:27,907.63,Enviado
202,2024-11-01 09:10:27,401.1,Enviado
830,2025-03-08 09:10:27,997.16,Completado
466,2024-09-12 09:10:27,402.69,Cancelado
498,2025-04-08 09:10:27,871.77,Enviado
366,2025-02-16 09:10:27,36.52,Pendiente
74,2025-02-01 09:10:27,281.81,Cancelado
147,2024-10-18 09:10:27,557.0,Pendiente
375,2025-06-10 09:10:27,751.27,Completado
826,2024-09-11 09:10:27,977.95,Completado
971,2024-09-24 09:10:27,561.55,Enviado
928,2024-07-12 09:10:27,98.91,Completado
868,2025-05-03 09:10:27,219.73,Completado
641,2024-07-21 09:10:27,262.11,Cancelado
108,2024-12-18 09:10:27,503.37,Pendiente
763,2024-07-30 09:10:27,954.3,Pendiente
543,2024-12-21 09:10:27,528.51,Pendiente
677,2025-05-03 09:10:27,576.67,Enviado
610,2024-11-20 09:10:27,734.97,Completado
511,2025-03-15 09:10:27,347.96,Enviado
842,2025-05-04 09:10:27,583.91,Enviado
910,2025-01-21 09:10:27,43.47,Cancelado
477,2025-05-26 09:10:27,95.66,Cancelado
999,2025-02-03 09:10:27,973.14,Cancelado
526,2025-02-28 09:10:27,967.08,Enviado
699,2024-09-27 09:10:27,290.09,Cancelado
109,2025-01-10 09:10:27,50.04,Cancelado
424,2024-08-23 09:10:27,944.41,Cancelado
287,2024-08-20 09:10:27,862.61,Pendiente
491,2025-01-04 09:10:27,414.36,Pendiente
988,2024-07-23 09:10:27,66.35,Enviado
419,2025-04-06 09:10:27,791.95,Pendiente
579,2025-02-05 09:10:27,210.29,Pendiente
782,2025-03-14 09:10:27,412.96,Pendiente
408,2024-12-24 09:10:27,296.13,Pendiente
681,2025-01-18 09:10:27,513.24,Enviado
642,2025-01-18 09:10:27,154.02,Enviado
246,2025-04-20 09:10:27,865.4,Completado
944,2024-12-26 09:10:27,509.13,Pendiente
14,2025-01-03 09:10:27,827.99,Enviado
558,2024-08-19 09:10:27,547.44,Cancelado
999,2025-02-14 09:10:27,804.99,Pendiente
279,2024-09-20 09:10:27,242.9,Pendiente
38,2025-05-19 09:10:27,795.51,Pendiente
747,2024-07-04 09:10:27,559.06,Completado
303,2025-03-10 09:10:27,271.72,Enviado
883,2025-03-12 09:10:27,130.9,Completado
512,2025-01-26 09:10:27,328.89,Cancelado
621,2025-01-28 09:10:27,210.43,Enviado
342,2024-10-26 09:10:27,64.97,Pendiente
214,2024-12-12 09:10:27,44.86,Pendiente
739,2024-10-24 09:10:27,468.38,Enviado
580,2025-03-15 09:10:27,658.2,Enviado
100,2024-12-10 09:10:27,26.48,Cancelado
501,2025-03-11 09:10:27,556.38,Enviado
