OrdenID,MetodoPagoID,MontoPagado
4768,1,484.98
4769,4,161.92
4770,6,956.24
4771,3,367.43
4772,4,254.36
4773,6,577.79
4774,6,904.59
4775,7,214.26
4776,1,353.71
4777,1,986.09
4778,7,147.39
4779,7,741.55
4780,6,946.35
4781,7,569.69
4782,1,275.27
4783,3,931.14
4784,5,559.47
4785,5,834.47
4786,7,464.22
4787,5,914.12
4788,7,232.41
4789,5,529.96
4790,3,961.92
4791,3,344.06
4792,3,731.73
4793,6,758.44
4794,2,800.9
4795,1,511.93
4796,6,723.85
4797,7,402.3
4798,4,320.44
4799,1,594.11
4800,1,442.44
4801,5,706.13
4802,3,487.78
4803,5,548.05
4804,2,928.03
4805,1,763.48
4806,6,419.45
4807,4,735.02
4808,6,727.71
4809,7,426.21
4810,4,295.92
4811,4,538.05
4812,6,216.52
4813,7,768.25
4814,6,143.98
4815,6,607.66
4816,1,398.32
4817,5,622.52
4818,6,226.33
4819,1,257.35
4820,7,744.35
4821,3,584.28
4822,7,450.99
4823,3,192.66
4824,6,236.19
4825,7,649.1
4826,6,616.23
4827,5,440.89
4828,7,237.58
4829,4,224.68
4830,6,127.64
4831,1,808.93
4832,3,130.82
4833,7,280.83
4834,3,337.0
4835,3,658.73
4836,7,375.49
4837,5,175.24
4838,3,792.38
4839,6,932.93
4840,4,708.86
4841,5,212.64
4842,4,853.56
4843,7,465.33
4844,7,726.7
4845,1,607.19
4846,6,429.15
4847,6,999.36
4848,4,362.25
4849,2,560.21
4850,7,786.96
4851,1,781.64
4852,5,630.83
4853,4,683.54
4854,1,462.27
4855,6,280.25
4856,2,350.66
4857,4,233.13
4858,7,785.36
4859,1,800.64
4860,4,903.89
4861,1,921.17
4862,4,830.64
4863,4,141.89
4864,2,347.11
4865,6,881.21
4866,4,142.07
4867,7,116.25
4868,2,374.82
4869,5,527.99
4870,4,532.6
4871,6,417.2
4872,6,611.98
4873,7,968.21
4874,3,640.98
4875,6,723.25
4876,3,857.75
4877,4,618.47
4878,6,698.28
4879,5,209.26
4880,6,401.86
4881,4,966.41
4882,5,304.81
4883,5,882.99
4884,1,468.46
4885,2,141.13
4886,4,660.31
4887,2,144.19
4888,7,242.15
4889,2,795.69
4890,2,798.06
4891,6,870.72
4892,3,938.87
4893,4,536.14
4894,6,811.86
4895,3,304.18
4896,3,308.89
4897,7,817.18
4898,5,465.3
4899,1,857.96
4900,3,742.41
4901,6,751.1
4902,5,203.55
4903,7,398.46
4904,3,728.17
4905,7,617.32
4906,3,852.43
4907,6,751.17
4908,6,645.82
4909,6,980.04
4910,1,795.65
4911,5,637.89
4912,3,303.3
4913,2,740.12
4914,7,209.07
4915,7,715.83
4916,6,661.57
4917,2,224.12
4918,3,743.89
4919,3,375.2
4920,1,669.32
4921,5,561.9
4922,4,925.12
4923,6,378.52
4924,6,646.72
4925,3,340.52
4926,3,443.5
4927,1,646.58
4928,4,128.97
4929,6,294.14
4930,1,168.85
4931,6,975.49
4932,3,486.53
4933,2,531.16
4934,1,226.54
4935,1,923.47
4936,5,902.68
4937,4,120.73
4938,4,184.3
4939,4,405.53
4940,3,557.78
4941,7,845.87
4942,6,787.77
4943,7,288.92
4944,5,675.86
4945,7,507.79
4946,2,342.75
4947,4,567.63
4948,6,226.06
4949,3,933.76
4950,3,683.99
4951,1,955.87
4952,2,805.36
4953,3,391.67
4954,2,692.04
4955,1,919.3
4956,7,126.11
4957,1,156.0
4958,1,614.91
4959,1,506.6
4960,5,355.47
4961,1,841.95
4962,1,603.78
4963,1,585.96
4964,1,771.28
4965,7,407.0
4966,3,635.36
4967,6,922.9
4968,2,186.55
4969,2,605.55
4970,3,742.04
4971,2,652.32
4972,1,120.08
4973,1,522.61
4974,4,133.74
4975,7,217.29
4976,4,832.57
4977,2,449.93
4978,6,158.57
4979,6,137.52
4980,7,497.95
4981,6,636.19
4982,4,707.04
4983,6,124.76
4984,4,738.29
4985,5,378.1
4986,6,977.58
4987,5,413.16
4988,3,777.01
4989,3,722.92
4990,4,250.27
4991,4,865.39
4992,6,438.08
4993,3,349.07
4994,1,651.04
4995,5,978.72
4996,4,329.9
4997,4,447.24
4998,5,396.85
4999,4,296.18
5000,4,625.03
5001,3,187.41
5002,4,518.55
5003,5,902.91
5004,3,567.89
5005,3,879.28
5006,4,186.49
5007,7,157.18
5008,1,895.53
5009,3,195.21
5010,4,340.06
5011,2,690.05
5012,3,995.03
5013,2,295.57
5014,7,548.58
5015,3,621.96
5016,3,532.61
5017,3,476.4
5018,7,933.04
5019,1,692.39
5020,7,816.39
5021,6,714.39
5022,5,368.12
5023,1,292.81
5024,7,698.86
5025,1,964.29
5026,3,430.9
5027,7,963.54
5028,1,745.97
5029,4,223.04
5030,3,792.91
5031,7,806.35
5032,4,217.88
5033,5,546.22
5034,7,209.77
5035,5,111.6
5036,6,131.04
5037,5,209.22
5038,3,977.73
5039,1,256.34
5040,3,722.13
5041,1,284.13
5042,7,454.88
5043,2,498.4
5044,7,514.82
5045,2,186.0
5046,5,887.04
5047,4,612.6
5048,1,162.7
5049,3,961.01
5050,4,327.92
5051,7,715.19
5052,1,626.47
5053,2,336.16
5054,5,668.76
5055,4,250.33
5056,2,337.73
5057,7,407.23
5058,3,978.05
5059,5,679.43
5060,5,389.51
5061,2,429.35
5062,3,575.66
5063,5,911.89
5064,2,277.84
5065,6,997.73
5066,5,702.31
5067,1,349.34
5068,6,825.63
5069,1,664.87
5070,1,463.77
5071,4,963.17
5072,4,597.89
5073,4,888.09
5074,2,341.83
5075,1,891.13
5076,2,467.16
5077,1,332.78
5078,7,301.78
5079,7,932.66
5080,2,572.36
5081,1,378.36
5082,6,365.93
5083,1,428.99
5084,4,851.4
5085,3,633.45
5086,3,191.66
5087,6,540.75
5088,6,145.19
5089,3,703.2
5090,2,867.21
5091,4,147.99
5092,4,687.89
5093,3,213.81
5094,7,841.1
5095,3,581.28
5096,6,384.3
5097,3,309.31
5098,7,563.36
5099,4,860.69
5100,2,656.83
5101,7,405.69
5102,7,972.08
5103,3,131.72
5104,4,314.37
5105,6,883.93
5106,3,787.0
5107,7,243.66
5108,6,826.65
5109,4,264.53
5110,4,676.11
5111,2,265.81
5112,3,705.06
5113,7,273.01
5114,1,375.8
5115,6,257.05
5116,7,598.9
5117,5,237.04
5118,5,420.8
5119,3,743.86
5120,5,554.21
5121,1,696.36
5122,2,133.72
5123,3,564.36
5124,7,260.3
5125,5,330.76
5126,2,201.98
5127,1,115.84
5128,7,298.86
5129,3,859.22
5130,2,624.53
5131,6,448.5
5132,3,268.58
5133,2,410.35
5134,4,280.31
5135,2,387.76
5136,6,493.41
5137,2,172.92
5138,3,792.62
5139,5,814.44
5140,4,876.13
5141,2,583.03
5142,3,315.12
5143,3,404.73
5144,3,816.18
5145,7,584.47
5146,7,150.7
5147,5,774.28
5148,1,189.2
5149,7,876.88
5150,6,823.99
5151,3,936.39
5152,1,331.35
5153,5,243.1
5154,3,982.28
5155,7,226.0
5156,4,631.44
5157,6,971.8
5158,7,546.3
5159,3,442.6
5160,7,468.45
5161,2,591.38
5162,4,275.83
5163,7,221.91
5164,1,667.09
5165,4,227.12
5166,7,660.32
5167,7,915.97
5168,6,299.72
5169,3,872.9
5170,5,474.31
5171,6,908.72
5172,5,206.16
5173,5,649.88
5174,2,435.3
5175,2,279.64
5176,1,761.18
5177,1,482.09
5178,6,158.76
5179,1,227.78
5180,5,197.25
5181,1,653.57
5182,5,892.44
5183,3,511.39
5184,5,522.69
5185,6,773.97
5186,7,775.59
5187,4,712.58
5188,1,683.96
5189,3,805.86
5190,6,715.76
5191,4,336.1
5192,7,268.86
5193,1,434.7
5194,2,696.94
5195,4,294.35
5196,1,347.44
5197,5,996.82
5198,1,409.12
5199,3,772.63
5200,6,327.72
5201,1,598.79
5202,6,659.58
5203,4,756.67
5204,3,644.82
5205,6,146.85
5206,1,420.17
5207,4,855.61
5208,7,557.02
5209,7,484.8
5210,2,771.77
5211,5,263.73
5212,5,368.17
5213,2,692.01
5214,3,327.63
5215,6,760.66
5216,7,482.87
5217,4,223.23
5218,3,684.39
5219,7,868.63
5220,2,294.58
5221,3,980.34
5222,1,787.05
5223,4,507.88
5224,7,139.56
5225,3,471.94
5226,7,625.73
5227,3,237.41
5228,6,624.77
5229,2,294.58
5230,2,846.95
5231,5,266.38
5232,4,885.39
5233,4,969.68
5234,5,713.35
5235,3,986.37
5236,1,444.34
5237,1,693.74
5238,2,308.56
5239,3,811.52
5240,5,662.0
5241,6,105.87
5242,7,767.78
5243,7,755.02
5244,4,626.26
5245,4,311.1
5246,3,484.53
5247,6,758.09
5248,3,378.81
5249,6,280.98
5250,1,890.1
5251,2,954.53
5252,7,536.47
5253,6,393.58
5254,3,929.32
5255,6,612.42
5256,6,753.98
5257,1,593.02
5258,7,896.3
5259,6,558.09
5260,4,475.78
5261,4,657.81
5262,3,845.07
5263,5,143.42
5264,1,287.32
5265,2,683.35
5266,3,994.37
5267,2,710.14
5268,1,244.39
5269,5,833.25
5270,7,792.55
5271,1,846.17
5272,2,962.15
5273,7,292.61
5274,2,903.86
5275,7,473.81
5276,1,423.92
5277,7,534.49
5278,2,729.97
5279,4,632.84
5280,1,112.99
5281,6,314.91
5282,5,713.62
5283,1,532.01
5284,6,602.18
5285,1,485.83
5286,2,349.12
5287,1,841.73
5288,2,323.85
5289,6,599.1
5290,5,173.94
5291,3,826.58
5292,5,152.45
5293,3,274.53
5294,4,716.23
5295,1,161.92
5296,7,255.2
5297,6,709.85
5298,1,723.07
5299,3,990.68
5300,1,172.5
5301,5,756.64
5302,4,291.23
5303,3,435.52
5304,3,964.17
5305,5,488.33
5306,4,828.38
5307,3,947.43
5308,4,370.48
5309,5,339.38
5310,4,363.09
5311,5,401.53
5312,7,234.05
5313,7,190.33
5314,5,805.58
5315,2,868.67
5316,4,173.32
5317,4,664.82
5318,1,145.17
5319,1,255.69
5320,1,321.59
5321,7,661.42
5322,5,116.77
5323,6,451.86
5324,7,932.22
5325,2,572.96
5326,5,746.39
5327,4,648.48
5328,4,907.06
5329,2,225.59
5330,4,821.78
5331,1,819.85
5332,5,151.67
5333,6,195.74
5334,4,585.25
5335,3,396.17
5336,3,433.58
5337,7,826.62
5338,7,153.98
5339,1,408.61
5340,4,516.45
5341,4,845.62
5342,7,391.7
5343,1,356.64
5344,6,886.43
5345,7,330.12
5346,3,675.18
5347,5,241.63
5348,7,221.34
5349,5,883.42
5350,3,622.63
5351,1,894.54
5352,4,415.86
5353,5,255.74
5354,1,848.02
5355,6,776.5
5356,5,910.34
5357,3,763.74
5358,2,360.26
5359,6,547.52
5360,2,971.19
5361,6,956.07
5362,5,803.05
5363,7,461.58
5364,5,611.54
5365,3,790.48
5366,2,694.56
5367,2,217.97
5368,6,402.05
5369,1,837.69
5370,7,461.82
5371,6,115.52
5372,1,365.15
5373,5,688.78
5374,4,277.07
5375,7,107.64
5376,2,416.34
5377,7,170.77
5378,3,921.86
5379,6,531.69
5380,4,422.13
5381,2,712.22
5382,5,255.9
5383,2,195.42
5384,5,938.04
5385,2,304.33
5386,6,659.21
5387,7,435.52
5388,2,684.85
5389,4,193.48
5390,7,639.26
5391,1,679.82
5392,7,142.52
5393,1,752.69
5394,4,321.16
5395,1,872.41
5396,4,900.91
5397,6,342.79
5398,6,210.5
5399,5,500.3
5400,1,276.62
5401,2,290.84
5402,1,958.84
5403,5,961.84
5404,4,789.85
5405,2,784.52
5406,2,216.49
5407,5,572.29
5408,2,307.14
5409,4,692.89
5410,2,206.22
5411,7,504.87
5412,5,697.71
5413,1,753.6
5414,4,819.02
5415,3,670.75
5416,4,982.05
5417,3,260.97
5418,2,391.89
5419,6,357.36
5420,7,258.82
5421,4,386.94
5422,7,328.97
5423,2,507.13
5424,2,146.15
5425,5,964.93
5426,4,783.72
5427,2,137.01
5428,1,642.77
5429,2,472.03
5430,3,506.78
5431,6,221.37
5432,5,403.09
5433,1,379.82
5434,5,341.33
5435,4,303.67
5436,7,983.53
5437,5,475.29
5438,4,568.0
5439,4,530.72
5440,4,451.45
5441,6,227.57
5442,7,203.04
5443,2,892.09
5444,6,668.44
5445,1,702.22
5446,6,413.58
5447,7,646.75
5448,1,543.39
5449,3,773.05
5450,2,538.4
5451,6,705.41
5452,1,826.86
5453,5,976.13
5454,7,475.01
5455,3,968.96
5456,1,877.82
5457,7,838.75
5458,6,506.41
5459,6,274.41
5460,4,615.55
5461,4,780.84
5462,4,739.01
5463,2,463.88
5464,4,987.67
5465,4,409.4
5466,6,992.86
5467,4,365.1
5468,7,960.4
5469,4,225.76
5470,1,962.4
5471,6,153.74
5472,4,602.7
5473,7,951.92
5474,3,622.04
5475,7,554.11
5476,2,194.49
5477,1,741.96
5478,3,150.1
5479,1,641.25
5480,7,362.83
5481,5,927.93
5482,7,736.7
5483,1,230.39
5484,6,623.4
5485,1,851.37
5486,2,467.83
5487,7,245.52
5488,6,892.45
5489,4,389.26
5490,5,355.04
5491,1,499.52
5492,7,743.31
5493,1,140.01
5494,4,746.44
5495,3,994.63
5496,6,955.43
5497,6,944.16
5498,2,328.6
5499,3,588.66
5500,7,170.9
5501,6,802.09
5502,4,631.66
5503,1,151.35
5504,2,728.73
5505,4,305.98
5506,5,219.99
5507,5,544.07
5508,3,621.85
5509,6,689.66
5510,4,530.98
5511,4,487.79
5512,7,288.61
5513,1,305.12
5514,6,856.2
5515,1,425.82
5516,1,227.84
5517,5,934.13
5518,7,398.1
5519,1,723.15
5520,3,112.22
5521,2,854.24
5522,6,249.29
5523,4,890.62
5524,4,847.33
5525,5,919.64
5526,1,400.06
5527,3,314.32
5528,4,110.49
5529,1,981.12
5530,7,888.47
5531,3,571.59
5532,7,953.29
5533,5,542.27
5534,4,886.69
5535,2,397.45
5536,5,772.48
5537,3,519.99
5538,4,707.17
5539,5,307.62
5540,3,178.87
5541,1,278.51
5542,5,621.5
5543,2,925.48
5544,2,488.34
5545,4,254.94
5546,1,499.13
5547,2,599.37
5548,1,832.06
5549,1,796.04
5550,2,530.96
5551,5,169.32
5552,2,867.82
5553,4,336.26
5554,5,969.93
5555,7,446.21
5556,2,285.19
5557,1,787.88
5558,3,646.58
5559,6,695.3
5560,1,338.92
5561,1,934.24
5562,1,407.21
5563,2,932.16
5564,1,110.08
5565,4,749.62
5566,5,153.76
5567,2,384.72
5568,7,259.77
5569,5,897.82
5570,5,451.53
5571,5,760.47
5572,7,235.61
5573,4,404.15
5574,5,320.54
5575,4,452.1
5576,6,359.74
5577,5,863.18
5578,4,441.12
5579,3,229.36
5580,5,431.7
5581,7,492.48
5582,1,532.15
5583,2,473.69
5584,2,776.35
5585,7,736.21
5586,7,699.29
5587,6,889.74
5588,3,928.55
5589,6,107.62
5590,6,847.6
5591,7,551.08
5592,1,683.06
5593,7,116.84
5594,1,157.59
5595,1,960.92
5596,2,820.69
5597,3,473.69
5598,6,455.79
5599,7,560.31
5600,3,117.18
5601,3,243.57
5602,3,395.85
5603,3,230.84
5604,5,286.95
5605,7,828.7
5606,7,123.89
5607,6,163.28
5608,4,839.62
5609,7,563.66
5610,5,812.05
5611,7,685.32
5612,5,209.04
5613,2,929.95
5614,5,173.55
5615,3,201.54
5616,4,723.79
5617,7,853.83
5618,2,658.7
5619,2,139.01
5620,2,536.82
5621,3,608.76
5622,5,401.51
5623,7,594.33
5624,3,904.2
5625,1,218.16
5626,7,248.92
5627,6,921.04
5628,2,964.48
5629,4,196.52
5630,2,326.98
5631,2,455.34
5632,6,638.58
5633,6,607.81
5634,7,169.83
5635,5,260.8
5636,4,144.56
5637,1,227.38
5638,2,103.6
5639,2,407.86
5640,5,685.7
5641,5,560.77
5642,7,178.5
5643,3,831.62
5644,1,846.07
5645,5,217.44
5646,1,130.21
5647,5,795.1
5648,2,909.48
5649,6,331.43
5650,7,437.87
5651,3,776.41
5652,7,800.85
5653,4,549.35
5654,2,803.42
5655,2,259.03
5656,4,979.77
5657,7,434.47
5658,6,971.03
5659,6,295.85
5660,5,168.0
5661,2,927.08
5662,7,820.14
5663,7,902.58
5664,4,533.37
5665,4,676.56
5666,7,411.94
5667,4,791.75
5668,3,767.14
5669,1,924.29
5670,1,516.33
5671,7,927.28
5672,5,971.9
5673,2,189.65
5674,4,761.19
5675,7,211.37
5676,5,185.65
5677,4,305.11
5678,1,436.83
5679,6,633.56
5680,7,275.65
5681,6,185.47
5682,1,579.99
5683,4,289.72
5684,7,383.36
5685,6,210.48
5686,1,399.2
5687,1,511.56
5688,6,964.14
5689,5,821.46
5690,1,827.3
5691,2,198.42
5692,3,769.7
5693,7,854.08
5694,5,791.02
5695,6,926.31
5696,1,283.56
5697,3,655.6
5698,6,185.59
5699,1,240.41
5700,1,900.39
5701,2,539.86
5702,3,886.96
5703,5,930.85
5704,4,293.25
5705,5,399.17
5706,7,329.12
5707,5,386.97
5708,4,234.88
5709,4,467.13
5710,5,282.14
5711,7,609.15
5712,3,524.13
5713,7,312.12
5714,1,650.03
5715,3,134.01
5716,1,155.28
5717,7,969.96
5718,4,702.95
5719,7,962.39
5720,1,186.45
5721,4,132.23
5722,2,153.27
5723,3,965.42
5724,2,274.0
5725,5,726.62
5726,2,624.29
5727,6,261.92
5728,7,524.89
5729,5,241.97
5730,1,110.56
5731,1,777.94
5732,4,125.84
5733,5,884.8
5734,3,311.7
5735,4,637.06
5736,3,282.77
5737,1,640.05
5738,2,208.16
5739,4,901.27
5740,7,884.08
5741,6,912.3
5742,3,815.23
5743,4,302.11
5744,7,278.17
5745,7,956.1
5746,1,680.54
5747,4,659.88
5748,3,133.97
5749,5,246.89
5750,2,602.37
5751,6,213.07
5752,4,515.36
5753,1,694.59
5754,1,871.65
5755,1,789.4
5756,6,421.12
5757,7,133.34
5758,3,892.27
5759,4,524.49
5760,2,541.34
5761,1,541.86
5762,3,396.87
5763,4,860.38
5764,1,639.39
5765,6,569.23
5766,6,232.55
5767,1,173.66
5768,2,108.03
5769,4,134.16
5770,6,437.98
5771,4,737.04
5772,6,347.32
5773,4,408.3
5774,3,438.69
5775,6,269.47
5776,7,355.22
5777,1,207.55
5778,7,138.35
5779,3,849.33
5780,4,434.57
5781,5,316.7
5782,7,657.81
5783,6,705.93
5784,7,776.56
5785,7,166.36
5786,2,967.4
5787,6,981.04
5788,2,987.78
5789,5,264.16
5790,3,698.86
5791,5,355.24
5792,2,325.01
5793,6,394.29
5794,2,305.28
5795,7,856.67
5796,3,400.2
5797,6,843.46
5798,7,937.93
5799,2,105.95
5800,7,817.7
5801,1,738.6
5802,6,197.68
5803,3,876.79
5804,7,867.39
5805,7,672.91
5806,1,275.82
5807,7,989.94
5808,3,602.42
5809,2,118.71
5810,4,709.25
5811,1,186.14
5812,3,906.26
5813,4,506.27
5814,7,399.57
5815,1,158.33
5816,2,427.54
5817,2,271.27
5818,4,118.46
5819,5,844.88
5820,4,920.25
5821,7,364.78
5822,7,657.01
5823,5,863.64
5824,6,237.83
5825,6,479.14
5826,2,623.67
5827,5,526.96
5828,6,403.54
5829,2,513.74
5830,6,623.54
5831,3,127.77
5832,1,809.43
5833,7,369.64
5834,3,892.57
5835,5,151.39
5836,3,562.94
5837,3,692.63
5838,1,726.08
5839,5,133.8
5840,3,749.16
5841,3,748.85
5842,5,650.48
5843,7,655.85
5844,5,215.94
5845,5,219.41
5846,2,906.99
5847,7,544.98
5848,5,799.25
5849,5,607.34
5850,5,931.07
5851,4,239.65
5852,3,473.62
5853,7,128.72
5854,3,219.47
5855,5,245.56
5856,2,722.1
5857,5,805.48
5858,2,815.82
5859,1,602.57
5860,4,943.67
5861,2,143.47
5862,3,298.05
5863,4,649.44
5864,3,673.0
5865,7,827.63
5866,7,714.15
5867,5,438.47
5868,1,562.45
5869,7,735.71
5870,2,205.44
5871,3,524.62
5872,5,124.45
5873,4,403.96
5874,3,736.89
5875,6,406.84
5876,4,580.59
5877,6,966.01
5878,6,706.56
5879,1,445.77
5880,7,735.26
5881,6,335.19
5882,7,352.11
5883,3,175.58
5884,1,454.03
5885,3,835.22
5886,5,119.02
5887,3,524.54
5888,2,159.82
5889,4,535.31
5890,3,543.88
5891,7,128.16
5892,2,640.85
5893,5,153.44
5894,6,962.47
5895,5,300.85
5896,4,140.66
5897,4,221.36
5898,5,994.72
5899,7,192.66
5900,4,553.7
5901,4,109.84
5902,7,457.59
5903,1,291.52
5904,4,502.17
5905,3,583.28
5906,4,814.14
5907,1,247.14
5908,1,377.52
5909,6,715.68
5910,5,950.9
5911,7,558.65
5912,2,497.07
5913,7,757.47
5914,2,970.63
5915,6,842.68
5916,2,301.71
5917,1,330.3
5918,2,226.75
5919,7,795.27
5920,6,501.19
5921,4,808.96
5922,5,245.77
5923,3,582.35
5924,1,157.24
5925,7,866.11
5926,1,702.87
5927,3,570.01
5928,2,798.83
5929,7,875.2
5930,1,285.26
5931,1,106.62
5932,3,214.95
5933,1,817.25
5934,2,267.6
5935,7,278.72
5936,7,928.25
5937,4,800.88
5938,3,909.67
5939,1,564.6
5940,5,574.77
5941,3,974.1
5942,6,204.02
5943,2,992.87
5944,5,366.89
5945,6,476.17
5946,1,578.29
5947,6,542.77
5948,3,152.35
5949,7,164.37
5950,4,982.9
5951,1,445.94
5952,2,364.14
5953,5,347.44
5954,5,733.59
5955,3,185.26
5956,5,952.62
5957,3,942.27
5958,2,568.28
5959,6,743.86
5960,4,546.92
5961,4,277.55
5962,1,589.32
5963,7,773.17
5964,6,160.56
5965,3,127.77
5966,1,447.71
5967,6,703.68
5968,7,766.73
5969,4,441.23
5970,3,233.99
5971,1,176.5
5972,7,108.13
5973,7,889.81
5974,3,368.86
5975,6,186.07
5976,2,603.17
5977,1,596.31
5978,5,258.96
5979,6,328.6
5980,6,871.54
5981,4,952.58
5982,6,559.55
5983,7,906.61
5984,5,679.96
5985,3,723.85
5986,6,221.59
5987,1,583.42
5988,6,398.78
5989,6,825.77
5990,2,337.5
5991,4,368.25
5992,2,838.41
5993,7,544.73
5994,3,352.94
5995,7,884.34
5996,5,888.67
5997,6,294.99
5998,4,524.17
5999,6,772.07
6000,4,491.08
6001,3,672.71
6002,2,317.04
6003,6,299.06
6004,2,646.17
6005,6,220.62
6006,3,273.76
6007,1,970.24
6008,4,313.13
6009,5,729.4
6010,3,842.69
6011,1,434.36
6012,7,598.45
6013,2,459.05
6014,3,598.37
6015,1,978.59
6016,2,436.57
6017,3,310.98
6018,7,523.78
6019,2,688.74
6020,4,804.94
6021,1,349.93
6022,6,560.48
6023,6,132.15
6024,3,748.76
6025,3,743.71
6026,1,704.22
6027,3,883.1
6028,3,400.08
6029,6,699.54
6030,7,527.07
6031,5,812.49
6032,6,505.57
6033,4,770.44
6034,7,661.48
6035,4,958.6
6036,1,985.47
6037,3,437.87
6038,7,628.18
6039,6,597.26
6040,3,184.12
6041,1,452.59
6042,4,688.5
6043,3,480.1
6044,2,995.09
6045,7,876.32
6046,2,421.58
6047,6,211.69
6048,5,540.9
6049,1,805.33
6050,3,855.94
6051,6,774.25
6052,3,746.92
6053,7,358.03
6054,5,666.73
6055,5,386.64
6056,6,594.8
6057,1,882.42
6058,3,463.34
6059,4,837.7
6060,3,186.44
6061,4,708.45
6062,1,329.2
6063,1,499.24
6064,1,430.93
6065,5,250.13
6066,4,171.37
6067,6,884.07
6068,6,380.74
6069,5,571.2
6070,1,895.63
6071,4,312.37
6072,1,359.6
6073,2,160.49
6074,4,875.68
6075,6,702.14
6076,7,128.18
6077,3,102.17
6078,2,511.87
6079,2,158.71
6080,6,328.06
6081,6,839.05
6082,3,561.03
6083,4,652.3
6084,1,202.71
6085,6,675.63
6086,7,362.43
6087,6,927.48
6088,6,658.91
6089,5,918.88
6090,7,224.94
6091,1,730.43
6092,4,845.72
6093,7,624.82
6094,3,213.08
6095,7,692.76
6096,4,219.99
6097,1,221.92
6098,4,959.26
6099,4,940.02
6100,7,591.97
6101,5,870.57
6102,7,144.18
6103,3,126.42
6104,2,709.48
6105,4,677.24
6106,1,431.85
6107,2,702.43
6108,1,778.52
6109,4,491.5
6110,3,289.82
6111,1,353.83
6112,4,198.37
6113,1,158.01
6114,1,184.72
6115,6,374.63
6116,4,741.0
6117,2,739.64
6118,4,160.14
6119,3,181.75
6120,7,724.02
6121,2,104.35
6122,6,596.81
6123,6,998.58
6124,3,451.22
6125,4,734.09
6126,2,416.09
6127,7,289.85
6128,3,331.02
6129,5,792.91
6130,1,281.14
6131,2,234.86
6132,5,800.32
6133,4,134.38
6134,4,477.74
6135,2,456.04
6136,3,303.41
6137,2,544.78
6138,1,924.43
6139,4,308.75
6140,4,722.54
6141,6,534.37
6142,3,896.82
6143,6,756.05
6144,3,735.41
6145,2,143.93
6146,6,266.04
6147,7,618.19
6148,4,588.68
6149,7,863.77
6150,3,294.42
6151,5,552.56
6152,4,437.18
6153,4,203.15
6154,2,587.37
6155,1,454.1
6156,7,167.91
6157,3,275.33
6158,6,121.9
6159,6,855.04
6160,4,157.71
6161,7,753.62
6162,1,124.48
6163,7,736.25
6164,7,991.33
6165,3,444.53
6166,3,237.51
6167,4,687.33
6168,6,457.82
6169,6,873.47
6170,6,249.73
6171,3,229.63
6172,1,852.27
6173,1,286.99
6174,7,944.45
6175,1,967.88
6176,2,166.81
6177,4,350.86
6178,2,301.83
6179,6,314.69
6180,2,349.69
6181,3,292.4
6182,2,550.37
6183,7,934.11
6184,6,171.32
6185,3,474.91
6186,4,497.82
6187,2,573.69
6188,1,912.68
6189,5,710.6
6190,1,530.39
6191,6,921.21
6192,2,299.87
6193,6,814.66
6194,4,266.9
6195,3,369.86
6196,2,251.81
6197,3,372.01
6198,4,973.18
6199,4,166.9
6200,7,128.11
6201,1,191.0
6202,2,580.71
6203,3,686.6
6204,5,355.08
6205,6,106.12
6206,1,270.61
6207,6,424.98
6208,1,596.55
6209,4,703.22
6210,6,778.85
6211,4,696.43
6212,7,186.62
6213,1,691.33
6214,3,698.75
6215,4,388.27
6216,7,788.49
6217,7,806.93
6218,2,253.1
6219,7,522.46
6220,4,219.14
6221,4,129.89
6222,7,163.39
6223,1,412.22
6224,4,364.07
6225,5,734.8
6226,3,949.1
6227,2,257.43
6228,2,769.13
6229,6,905.0
6230,3,989.58
6231,4,248.43
6232,1,328.92
6233,5,367.34
6234,5,551.3
6235,2,592.32
6236,2,948.87
6237,3,599.85
6238,5,416.74
6239,2,224.82
6240,2,657.08
6241,4,934.25
6242,5,855.85
6243,4,681.85
6244,6,284.87
6245,3,853.5
6246,3,952.48
6247,2,274.39
6248,2,812.47
6249,4,736.9
6250,3,332.95
6251,1,900.74
6252,7,630.51
6253,6,958.67
6254,1,612.31
6255,6,287.01
6256,3,602.34
6257,5,448.77
6258,7,261.09
6259,5,467.48
6260,4,352.39
6261,2,282.22
6262,3,681.39
6263,6,397.36
6264,4,964.1
6265,4,357.7
6266,6,662.62
6267,3,579.05
6268,1,747.93
6269,1,377.02
6270,2,929.43
6271,6,743.33
6272,5,327.05
6273,3,174.69
6274,2,247.26
6275,2,939.95
6276,4,868.66
6277,2,469.63
6278,5,397.04
6279,1,328.99
6280,1,547.26
6281,4,884.39
6282,1,108.97
6283,3,694.11
6284,2,990.08
6285,4,956.47
6286,2,648.07
6287,7,381.87
6288,1,827.44
6289,6,349.66
6290,6,478.92
6291,1,762.49
6292,5,814.39
6293,3,697.67
6294,7,781.46
6295,6,908.81
6296,1,271.01
6297,6,452.32
6298,2,542.33
6299,1,510.52
6300,3,805.83
6301,6,543.53
6302,5,968.63
6303,6,454.06
6304,7,664.98
6305,3,917.83
6306,3,679.91
6307,2,895.41
6308,2,221.38
6309,3,605.74
6310,5,691.01
6311,4,540.48
6312,7,113.55
6313,6,524.58
6314,5,802.96
6315,7,130.66
6316,6,225.35
6317,7,667.47
6318,6,158.58
6319,4,109.25
6320,3,942.08
