OrdenID,ProductoID,Cantidad,PrecioUnitario
74,17,2,497.79
81,1,5,91.13
144,12,3,282.98
826,21,5,357.83
129,12,2,385.39
82,1,1,448.37
217,36,4,140.62
408,21,1,200.12
448,4,5,88.46
166,35,1,415.43
489,27,3,94.03
297,14,4,328.56
442,25,4,227.84
373,13,4,354.52
135,31,1,34.62
291,22,5,183.78
201,8,3,355.06
683,7,3,421.88
112,25,1,343.0
196,9,3,86.39
315,18,1,369.71
920,11,4,315.62
241,31,3,464.44
174,2,1,285.29
692,5,4,66.12
577,6,2,287.65
264,35,3,398.71
511,27,2,353.8
138,13,5,137.37
179,35,5,425.75
159,12,2,222.04
645,27,2,314.03
699,22,5,152.93
576,13,4,83.58
60,31,2,191.78
95,2,4,304.19
6,34,5,442.61
688,14,4,63.44
142,21,2,247.55
833,31,3,95.56
491,1,1,21.96
905,10,1,210.34
975,36,3,193.49
658,20,4,12.37
304,32,5,376.55
982,30,2,146.1
856,14,4,10.94
174,14,3,204.94
423,36,3,450.72
71,29,2,232.56
113,12,5,337.32
3,34,2,109.83
452,33,4,445.17
71,34,2,335.22
988,3,3,65.6
391,30,5,112.11
821,5,2,455.92
322,29,1,191.49
740,13,2,330.17
261,13,1,92.64
729,28,4,432.01
750,8,2,287.71
905,30,3,145.78
95,23,2,159.33
917,6,1,497.68
610,28,2,336.12
648,31,1,427.56
166,16,5,485.42
779,27,3,219.05
621,31,3,23.49
396,34,2,347.79
824,11,1,441.65
966,30,4,358.06
479,28,2,204.23
940,5,5,344.52
713,22,4,294.92
173,12,1,248.11
733,21,3,232.06
786,8,3,53.24
14,5,3,426.91
209,35,1,422.09
986,16,4,82.41
453,5,1,426.6
901,32,5,302.45
893,9,2,327.93
96,15,1,471.39
89,13,5,261.3
984,6,3,46.19
190,32,5,436.22
511,21,1,288.34
149,7,3,411.75
179,32,5,253.5
201,9,4,250.75
821,15,3,191.58
11,18,3,440.67
517,3,5,151.41
743,6,1,387.13
13,31,4,120.06
827,7,1,27.86
622,26,4,39.22
854,5,5,27.14
197,24,5,407.43
823,32,4,59.14
254,25,5,342.28
772,33,3,181.11
366,9,4,86.88
827,19,4,49.59
24,34,4,443.05
199,35,1,458.98
311,32,3,470.61
108,6,2,268.31
471,14,4,206.21
297,29,3,209.98
843,26,3,11.04
188,4,4,356.76
903,23,5,249.19
288,6,1,28.38
305,12,1,437.02
703,36,4,109.7
747,9,4,74.36
509,28,4,454.65
192,13,1,390.83
904,5,5,315.9
718,5,3,371.75
21,33,3,476.4
362,26,4,259.44
178,19,3,173.58
695,12,2,290.05
191,1,2,111.36
172,17,1,349.01
396,8,4,208.32
31,34,2,187.98
75,13,4,447.95
502,34,1,449.71
363,2,4,364.28
903,23,3,179.88
428,14,1,178.84
808,5,5,201.09
689,19,3,265.94
972,22,2,434.4
506,4,1,47.75
618,8,1,194.08
115,17,4,186.8
844,32,3,427.88
712,30,3,299.21
55,1,3,22.95
787,12,5,252.58
106,7,3,201.34
564,18,4,121.0
16,17,1,493.14
370,20,2,105.65
441,22,3,95.72
96,23,1,467.25
262,19,2,50.19
258,15,3,243.21
171,31,3,450.07
989,33,1,302.82
290,32,4,467.08
838,17,3,473.75
427,17,4,233.01
493,2,1,424.68
29,27,1,125.93
779,24,1,354.33
567,11,2,294.05
693,25,5,306.02
55,26,2,418.07
150,3,1,343.28
747,28,1,496.45
48,29,4,271.12
771,26,4,486.88
992,4,5,254.06
334,34,5,412.16
847,26,4,288.06
236,9,1,396.17
104,34,3,380.14
588,33,5,369.29
568,24,2,361.59
948,15,3,92.04
801,32,4,134.23
520,14,2,419.95
323,7,5,218.66
897,3,2,342.06
416,35,3,340.52
552,13,1,377.94
573,9,2,42.16
202,19,3,161.07
715,5,1,265.33
664,8,3,106.41
543,26,3,377.17
510,14,5,120.51
665,32,2,405.94
645,9,5,237.84
157,17,1,267.44
131,7,2,359.04
238,3,2,195.48
616,31,3,196.89
267,18,4,41.37
595,9,2,89.35
255,19,3,305.94
289,17,1,313.53
470,25,2,11.33
883,10,4,52.36
101,16,5,42.31
857,9,3,135.2
241,11,1,275.88
479,35,5,464.58
948,28,2,159.19
66,34,4,108.51
758,12,5,442.4
71,32,3,406.39
954,20,1,273.65
62,7,2,328.83
825,33,1,148.69
95,22,3,354.48
754,23,2,388.99
689,24,3,485.93
203,36,4,463.1
95,11,5,169.05
666,33,5,79.39
911,30,2,457.26
172,14,3,125.64
658,27,5,269.75
275,5,2,229.18
15,18,2,131.95
712,26,4,464.47
778,9,2,69.47
828,7,1,143.42
860,20,2,42.48
801,27,2,277.0
429,13,5,462.02
569,25,3,320.95
577,15,1,107.13
863,34,3,236.08
181,6,5,85.5
172,15,2,233.01
664,4,1,413.82
665,32,3,187.46
406,12,2,337.76
578,20,1,139.04
673,33,5,179.1
719,20,1,100.03
238,3,2,341.63
367,35,5,284.34
336,5,2,241.36
597,17,4,127.96
411,30,5,249.82
891,11,4,370.33
320,1,4,315.83
615,11,1,261.69
654,19,4,407.63
405,5,4,285.53
612,20,3,181.18
540,19,1,285.65
329,35,5,219.52
805,32,3,36.34
697,24,3,327.89
333,17,3,66.64
844,5,2,265.1
923,27,3,191.14
326,12,2,475.04
614,23,1,245.34
502,22,2,38.97
538,12,1,328.26
983,31,3,40.35
506,24,5,164.23
3,3,5,181.29
757,22,1,59.79
803,13,2,148.21
748,4,5,368.14
398,13,5,50.24
487,6,2,78.85
511,35,2,207.49
297,26,5,459.58
933,30,1,254.05
579,28,1,141.95
381,23,1,58.54
154,24,1,297.55
366,6,2,55.63
739,28,5,80.18
295,22,4,391.74
318,6,1,118.86
891,20,1,206.66
836,34,5,263.19
699,19,5,124.39
95,20,3,302.77
421,31,1,364.17
479,22,3,349.45
236,33,5,299.5
402,5,5,406.29
899,5,5,373.73
851,32,3,394.6
345,32,3,126.86
765,2,5,439.28
762,20,2,17.12
395,36,1,412.95
646,24,3,318.51
685,24,1,224.91
320,18,1,462.73
549,32,5,393.68
381,10,4,96.73
533,13,2,300.41
709,1,2,442.68
36,34,3,88.84
985,10,5,234.97
730,25,2,89.67
778,28,4,60.45
759,2,5,468.51
574,19,3,394.64
613,27,1,212.17
695,27,5,405.15
525,35,3,311.57
299,18,5,379.46
368,21,2,197.09
729,6,4,45.17
516,3,1,265.86
877,30,2,331.44
266,28,5,287.37
516,17,2,286.23
471,25,5,300.75
420,25,5,498.6
815,32,3,139.03
419,15,1,234.18
509,11,2,241.6
549,12,5,108.54
590,8,4,391.12
750,15,2,27.45
516,28,5,185.77
716,16,3,136.36
205,20,3,39.46
824,1,1,460.66
98,10,3,63.15
870,34,2,297.31
675,3,2,93.42
500,2,4,429.41
525,20,2,269.45
821,24,3,234.98
369,16,2,362.39
846,16,5,214.47
958,35,3,97.58
171,4,1,347.24
209,20,3,192.38
687,17,1,376.27
620,30,3,243.59
176,17,5,260.73
212,23,3,259.04
877,21,3,258.69
994,8,3,140.13
934,6,4,77.81
282,14,5,383.02
377,2,4,35.73
73,21,3,52.51
522,11,5,359.3
639,17,2,482.92
521,24,1,185.78
63,26,2,293.13
709,28,3,377.79
869,12,5,95.1
654,33,4,413.78
215,27,4,200.42
236,34,2,280.6
4,24,2,92.24
44,25,1,182.55
94,14,3,16.52
763,23,1,23.43
999,19,1,351.93
175,32,4,284.28
821,9,1,243.36
805,30,5,347.04
688,6,2,400.25
51,25,3,372.78
469,31,5,400.74
519,35,5,428.51
418,10,3,263.87
20,32,3,26.97
497,32,3,438.89
693,9,1,176.31
818,20,3,170.35
668,35,1,490.03
848,20,4,337.52
695,10,4,72.92
453,33,5,126.07
294,3,1,321.14
512,33,5,126.38
110,11,4,481.65
391,27,2,398.0
850,19,5,16.75
304,3,4,329.51
280,13,1,382.22
905,34,4,359.48
896,34,5,344.17
291,27,3,370.13
404,23,2,483.16
255,2,3,228.44
266,11,5,376.27
327,14,1,26.2
421,16,5,493.86
525,17,2,49.62
693,27,4,440.33
215,34,1,479.3
289,7,2,202.55
987,24,4,440.57
983,9,3,149.95
729,29,3,198.68
529,10,2,14.56
201,28,2,108.27
233,9,5,424.74
911,18,5,446.48
999,20,4,42.76
205,13,2,249.49
346,8,3,174.59
933,6,2,290.1
933,7,3,336.12
430,30,4,33.5
164,14,5,128.38
517,18,5,323.87
823,16,1,367.47
611,5,3,190.97
937,6,4,450.85
444,33,1,301.71
460,25,3,354.2
446,23,1,436.08
281,19,4,405.43
37,34,2,204.97
565,30,5,337.06
184,26,4,398.37
963,15,4,157.4
793,35,2,27.72
252,34,4,107.08
79,26,2,255.9
985,15,2,122.59
500,15,3,486.96
276,30,2,136.56
940,31,4,236.39
466,20,4,458.35
481,10,2,67.12
345,4,5,481.14
989,35,2,175.12
18,17,3,342.01
391,30,3,290.35
146,17,1,292.05
608,21,4,362.16
464,26,4,324.32
50,33,1,94.93
219,20,5,111.17
271,8,4,291.65
613,18,3,462.35
119,23,1,275.1
123,26,3,94.81
567,8,5,255.96
788,20,5,212.94
703,27,1,54.72
856,29,3,376.9
62,36,3,141.47
555,15,4,221.76
911,3,3,142.5
795,6,5,192.81
349,1,1,70.04
794,2,3,131.98
240,5,1,493.7
452,22,3,423.44
694,28,5,379.07
967,30,2,187.15
386,22,4,42.46
524,6,3,329.05
671,32,2,127.81
866,32,4,92.44
545,12,3,317.44
322,2,2,182.59
830,26,3,491.84
401,32,1,195.95
900,13,3,184.94
165,34,3,94.76
850,23,5,369.56
234,16,1,247.24
59,13,2,410.62
479,25,5,184.97
909,15,4,102.89
649,25,3,445.11
806,3,3,94.39
216,35,3,425.39
600,26,3,222.28
705,28,5,49.53
169,8,4,77.37
96,8,5,345.72
554,2,1,166.8
225,22,4,16.79
830,13,2,191.51
356,36,1,429.47
536,31,3,250.81
37,12,2,26.17
717,22,4,26.43
673,24,2,318.78
126,3,2,128.33
611,5,3,351.16
94,24,3,393.9
742,20,3,334.18
682,1,5,266.08
884,34,1,461.4
269,29,3,459.39
26,7,2,284.99
530,2,3,232.61
548,31,5,265.28
155,13,2,307.21
940,8,1,231.12
740,18,5,378.71
104,9,5,498.68
216,18,5,346.95
1,18,3,450.87
733,26,2,466.36
309,8,5,433.87
650,4,3,266.98
713,5,2,56.36
301,26,3,268.83
624,16,1,438.01
858,8,5,99.54
969,2,2,55.06
587,4,5,223.77
564,8,1,329.71
431,27,2,182.74
52,29,5,97.19
251,1,1,103.83
42,31,3,278.99
46,7,5,164.39
515,5,5,332.78
78,33,2,199.54
310,31,3,394.12
468,24,5,342.74
762,14,2,182.82
818,16,5,304.87
78,8,1,447.64
343,10,4,176.16
843,23,5,253.26
959,2,1,327.18
130,4,2,465.26
363,23,2,189.67
988,28,3,103.16
39,17,2,485.72
52,31,3,304.45
83,33,5,113.27
254,20,2,488.89
692,27,3,153.39
10,20,3,380.8
785,8,1,491.34
812,10,2,18.7
44,5,4,76.66
37,28,5,284.77
896,2,3,281.99
324,18,2,376.85
611,2,4,190.52
246,16,2,22.44
336,36,1,462.19
699,8,1,300.9
347,27,2,370.02
383,23,1,177.26
967,18,1,315.23
598,2,3,487.67
965,2,4,169.61
592,24,5,438.51
934,9,1,349.5
744,7,1,270.86
261,25,5,188.34
345,5,1,246.21
772,30,3,97.89
83,10,5,150.75
906,15,1,19.97
759,10,3,360.2
306,11,5,11.22
951,21,1,175.87
482,2,5,200.7
893,13,4,121.4
725,3,2,33.61
601,25,1,437.09
541,34,1,228.69
399,28,4,132.92
122,26,1,290.23
712,29,1,475.59
350,17,3,316.57
674,36,3,143.69
447,29,4,101.81
431,36,1,129.36
177,36,2,258.69
689,4,4,489.94
828,25,5,319.17
722,23,3,12.87
322,6,4,41.69
756,9,1,142.98
214,18,2,154.24
174,15,2,495.88
445,24,1,218.22
715,30,2,434.78
328,14,4,130.18
128,34,3,405.48
630,25,1,245.03
396,11,3,262.47
862,3,2,245.96
820,14,4,173.34
855,10,3,221.28
296,3,5,273.76
245,33,5,117.13
955,22,3,36.63
656,26,2,95.26
457,26,4,359.14
744,21,1,288.48
328,25,1,295.81
182,14,1,310.82
613,24,4,216.98
396,35,2,167.8
873,9,5,374.12
453,34,4,164.59
67,1,1,161.87
611,12,3,99.44
655,16,4,313.06
846,17,3,149.39
408,1,2,121.52
343,12,3,33.3
274,14,3,488.35
687,34,4,498.39
274,20,4,61.2
207,19,2,406.36
609,14,5,59.23
572,19,5,327.59
857,36,5,33.45
24,13,2,236.14
895,4,4,371.42
322,21,4,316.64
803,3,5,219.08
798,14,5,222.8
354,20,1,141.18
815,6,3,367.29
529,30,1,244.98
896,19,5,126.78
791,8,5,43.18
631,10,2,485.15
711,20,5,339.49
722,27,4,352.85
140,19,3,273.2
183,29,4,55.57
190,11,2,331.07
347,9,5,236.45
387,9,4,133.73
99,4,5,349.28
978,10,5,367.19
111,16,5,219.17
793,5,2,413.99
448,12,1,400.77
598,1,2,56.0
816,30,3,164.4
873,2,3,284.26
892,36,2,257.24
760,35,3,240.65
70,18,2,308.36
154,24,4,115.76
957,35,1,375.57
643,27,3,368.99
589,13,4,306.88
321,28,3,358.0
346,14,5,154.78
639,17,3,74.2
552,24,5,286.64
634,5,4,225.03
179,9,3,393.68
74,20,1,164.84
283,5,2,412.21
10,30,5,114.64
315,33,2,216.59
667,8,4,106.94
73,6,2,141.62
409,25,2,78.65
738,10,4,288.29
472,28,3,81.78
265,2,4,93.15
501,8,5,444.6
120,4,5,92.07
725,17,4,250.86
431,31,3,137.34
517,19,5,290.91
788,1,1,471.45
256,26,4,84.79
310,24,4,224.56
69,7,3,319.49
512,34,2,358.21
963,6,2,356.76
968,6,1,124.02
521,13,5,344.08
794,19,2,448.6
687,13,3,189.73
387,33,4,313.48
808,8,3,476.67
32,24,2,250.1
940,35,4,223.81
380,8,2,23.7
140,27,1,45.82
245,15,2,155.01
741,32,1,112.69
168,9,4,152.46
777,6,1,309.62
786,2,1,53.31
284,8,5,491.56
210,36,5,348.43
976,2,3,397.85
247,35,5,199.29
729,17,4,217.67
209,14,4,168.12
230,35,5,122.47
141,16,4,430.0
665,33,4,147.66
637,34,4,388.66
366,6,5,498.01
587,27,4,350.73
991,9,1,279.82
434,1,2,307.49
114,4,2,180.07
255,21,5,135.64
76,16,1,177.55
12,1,3,99.84
585,22,1,232.36
232,11,5,82.12
16,23,2,440.34
2,29,1,125.51
80,3,5,370.69
961,2,2,434.62
931,7,3,26.86
161,4,1,186.7
730,9,3,126.54
64,17,4,339.37
163,6,2,168.26
143,10,2,496.25
170,28,5,165.41
309,17,3,249.89
43,24,3,172.67
152,28,5,246.98
11,34,1,148.29
950,32,1,434.42
493,26,1,486.38
668,14,4,219.81
35,26,5,465.56
360,21,3,294.68
202,12,5,317.22
315,12,2,182.62
778,30,1,193.66
712,19,5,315.76
436,19,3,443.18
348,34,5,82.93
882,1,2,168.36
460,17,5,260.13
634,17,5,116.68
244,2,1,325.21
798,1,2,367.85
386,11,4,402.84
455,9,4,152.3
658,5,2,255.65
988,35,3,343.66
707,2,4,119.72
986,33,4,258.8
216,8,4,459.79
18,18,1,210.86
981,33,2,461.87
454,18,2,421.2
358,7,3,492.46
867,30,2,338.59
833,24,2,376.08
78,16,3,228.53
718,29,5,451.89
76,13,2,57.21
938,21,5,175.32
315,35,2,200.16
395,29,3,400.76
645,7,3,494.71
146,35,2,41.32
902,5,1,324.3
115,36,4,23.49
816,21,3,87.13
408,13,3,113.98
813,28,3,178.93
303,28,1,17.37
94,8,2,336.13
721,6,1,117.26
646,12,2,313.18
813,3,5,487.88
556,22,1,213.69
829,12,2,498.16
111,11,5,186.36
111,4,2,210.68
734,6,1,470.89
885,24,1,155.71
711,17,5,271.95
618,21,3,87.9
65,3,3,50.12
489,19,5,322.54
210,30,1,254.83
120,34,2,252.41
391,26,3,375.57
453,20,5,339.33
444,12,3,11.03
499,26,2,259.44
440,2,1,141.58
649,7,2,291.63
986,10,2,88.04
195,16,1,233.36
648,5,1,366.3
623,22,1,340.66
832,5,5,176.52
988,32,4,134.06
60,3,5,92.6
1000,36,4,323.28
147,36,3,293.28
340,20,4,163.07
431,15,2,186.1
249,22,1,355.71
359,34,2,401.29
82,30,3,276.86
234,1,2,349.28
763,24,5,402.18
937,2,1,83.25
554,23,2,91.63
500,15,5,261.17
856,2,5,395.04
708,8,1,476.61
663,2,4,156.45
950,7,4,196.04
966,27,5,452.31
921,4,2,212.42
140,21,5,478.44
428,1,4,144.47
524,9,4,420.55
557,19,1,374.45
992,27,2,180.19
284,4,2,86.77
241,21,1,224.2
380,2,3,160.81
909,30,5,107.24
985,5,2,21.21
576,32,1,53.21
782,33,1,56.26
641,11,3,315.66
926,16,2,171.25
304,31,5,445.85
480,14,2,142.79
688,5,1,324.16
946,31,5,136.79
651,28,3,218.16
92,25,1,154.66
393,12,4,91.21
277,5,1,117.82
219,34,3,486.32
844,1,3,221.2
328,28,5,324.76
544,2,4,460.67
608,36,1,71.5
282,33,4,46.25
636,18,1,345.74
315,21,5,195.69
653,2,3,472.57
333,9,2,194.65
232,11,2,150.42
343,33,5,351.38
665,7,5,161.27
635,13,1,39.31
226,7,2,290.42
376,1,1,53.96
665,18,4,113.95
632,5,3,308.96
976,4,3,405.83
367,28,3,108.06
258,16,5,445.05
375,25,1,120.0
599,8,2,360.74
42,20,3,123.92
321,2,1,64.18
256,27,4,377.57
245,34,1,14.51
909,24,2,26.2
80,21,5,265.82
513,27,1,316.36
204,33,4,246.4
484,34,1,82.08
698,27,4,483.56
960,5,4,223.24
179,17,2,254.13
209,24,5,474.23
629,5,4,431.07
158,24,2,438.69
386,1,3,342.8
994,11,2,389.33
866,16,1,216.81
390,11,5,470.42
487,21,1,476.38
104,5,3,353.81
612,4,5,126.43
998,13,3,103.91
146,27,1,55.43
305,22,2,37.85
382,9,2,413.77
96,7,5,275.62
750,3,1,440.46
671,3,4,363.12
573,28,5,148.78
742,10,4,385.34
514,5,5,79.15
237,12,2,189.35
216,34,2,305.24
609,23,2,314.85
633,15,5,29.76
505,34,5,443.95
131,25,5,155.56
645,2,3,344.26
540,36,3,284.62
160,3,2,460.94
39,5,3,75.65
712,22,4,475.32
444,2,5,475.7
94,34,1,229.33
338,31,4,489.71
732,1,2,308.54
58,18,2,366.71
775,17,5,191.39
760,14,1,350.26
559,24,3,422.2
145,23,3,156.04
869,30,4,278.63
520,4,1,202.17
801,4,1,59.93
895,2,3,456.58
222,33,1,163.31
586,11,1,62.96
823,8,2,272.68
363,11,1,158.57
875,25,3,245.27
627,34,1,37.24
229,31,4,298.57
620,12,5,104.15
754,10,2,286.41
244,23,2,305.03
757,19,5,269.73
665,23,2,315.46
580,9,4,284.78
496,5,3,257.13
407,4,4,109.32
227,30,3,156.96
305,35,4,32.04
826,35,3,444.36
478,24,1,14.67
643,20,5,168.22
24,22,3,394.23
468,4,4,312.5
110,2,2,474.68
739,27,1,330.19
109,9,1,277.86
1000,24,5,494.98
586,23,3,493.98
379,4,1,237.38
267,17,3,315.7
836,23,2,215.62
674,29,5,434.92
22,6,5,466.57
389,18,2,59.74
225,4,2,164.01
91,27,1,258.28
993,6,2,125.85
723,24,1,432.03
624,17,4,489.03
877,34,2,60.73
878,34,3,242.08
65,35,3,200.93
677,23,5,70.55
355,3,1,262.71
570,23,2,20.78
577,15,3,315.88
2,29,1,374.29
537,21,5,493.39
683,22,1,230.54
488,19,5,28.82
168,26,5,358.03
315,1,1,470.45
203,16,2,241.57
901,13,1,166.92
134,3,1,352.82
771,33,4,209.75
431,30,4,80.73
147,21,3,43.14
272,4,3,35.13
391,10,3,278.21
753,16,4,222.91
113,16,5,457.34
423,34,4,371.74
143,28,5,452.78
146,32,2,145.65
947,31,2,267.78
568,6,2,94.93
7,8,2,410.9
148,27,1,16.74
406,5,5,276.81
564,25,4,304.22
851,18,2,146.4
747,10,5,33.2
808,10,3,420.69
640,26,5,229.81
745,35,4,342.72
403,12,5,320.53
649,11,3,87.37
504,2,2,150.6
407,25,5,422.35
501,16,4,353.03
124,2,2,204.99
411,5,2,307.81
860,30,3,441.25
316,15,2,193.8
826,23,2,320.37
722,32,4,39.99
239,36,3,224.49
84,22,1,183.05
436,13,4,184.08
586,13,4,342.64
998,18,2,131.9
580,4,1,83.55
213,31,1,304.29
114,15,5,63.04
906,32,1,471.37
648,27,1,317.47
896,1,3,220.37
646,29,5,477.41
122,25,5,252.18
143,7,2,469.03
338,6,1,382.89
262,23,3,441.7
90,34,3,493.51
529,14,3,249.01
581,7,4,280.69
405,19,2,254.83
297,15,2,105.88
918,33,5,256.64
945,8,1,94.98
496,27,5,341.57
968,12,5,145.19
12,25,5,470.21
377,8,5,221.49
240,27,3,69.45
694,3,3,26.03
261,25,3,117.6
846,1,3,129.85
699,23,2,456.62
232,29,1,469.74
799,10,2,459.97
775,2,5,407.87
922,36,5,168.3
920,3,4,362.76
901,3,5,58.01
154,17,4,423.39
21,10,4,68.77
121,15,4,297.46
267,24,1,64.5
780,7,5,413.98
364,36,4,228.37
923,26,2,495.67
747,15,1,326.02
262,6,4,457.03
202,7,4,499.08
25,22,3,161.76
772,26,3,11.52
597,28,5,23.74
819,6,2,383.29
721,32,3,117.6
301,14,5,255.98
567,22,5,16.41
470,27,1,224.48
869,7,2,69.45
409,36,5,180.05
437,13,2,253.18
610,7,3,165.35
542,13,4,265.41
112,7,3,179.06
781,18,2,201.93
663,10,5,193.56
118,32,1,335.82
797,16,2,406.18
972,8,3,332.45
900,22,1,91.77
800,35,2,340.96
799,31,5,429.51
436,7,1,452.63
576,19,4,164.91
153,32,4,113.09
604,23,4,130.95
610,6,5,297.16
691,15,3,226.86
74,2,5,438.54
544,7,4,403.27
287,31,4,150.72
533,8,5,321.24
702,25,3,93.68
475,14,5,353.79
638,17,1,466.71
114,30,4,80.68
842,8,3,104.72
237,26,1,99.4
989,21,5,107.64
401,10,5,112.03
525,36,5,296.54
456,19,2,323.87
494,17,2,234.73
879,20,5,320.17
300,33,1,404.62
191,3,5,463.38
884,30,4,375.91
76,13,4,384.57
746,12,3,34.31
777,36,1,185.97
505,12,1,11.55
985,24,3,117.69
637,29,5,291.16
355,28,3,77.43
64,25,5,36.42
737,28,5,400.94
489,18,4,322.33
28,27,5,268.11
592,13,5,182.43
428,9,4,201.05
582,12,3,248.73
259,18,5,137.07
999,27,2,18.61
312,10,1,360.82
748,15,2,55.46
606,21,2,463.43
66,15,3,405.94
32,4,5,77.19
597,29,2,451.13
464,28,4,18.48
427,24,2,177.98
478,36,5,258.12
965,24,3,180.0
646,24,5,92.97
978,28,2,57.04
550,29,2,46.87
526,29,4,215.81
492,34,4,154.93
109,35,1,448.7
768,22,3,170.48
396,4,2,372.4
101,21,4,386.45
535,3,1,65.49
996,22,1,306.18
946,6,4,50.0
669,18,1,311.23
187,35,5,245.18
385,3,2,498.07
780,27,4,179.62
242,34,5,496.7
74,13,4,168.86
577,10,3,251.44
556,11,2,220.73
82,28,2,153.29
442,27,3,49.57
232,32,2,36.76
648,29,3,408.01
413,25,4,108.83
123,23,2,258.66
242,13,4,451.32
44,9,1,86.14
701,25,1,84.28
185,11,3,97.2
671,30,5,242.85
150,15,3,282.38
873,11,4,378.21
299,34,1,371.07
728,35,4,486.53
997,25,5,10.99
807,23,4,27.22
140,7,3,186.42
954,35,2,488.41
791,1,2,58.49
855,1,3,118.62
27,3,4,489.81
501,2,2,291.69
789,32,3,124.68
820,25,3,368.62
97,29,5,386.27
392,32,4,275.96
503,31,5,46.23
616,17,4,438.37
654,18,2,22.71
791,1,5,226.41
211,15,3,263.99
576,32,4,398.58
700,9,5,295.63
132,34,3,196.83
109,36,2,171.6
732,32,1,57.08
775,18,1,438.77
904,3,4,424.26
329,33,4,285.87
12,23,2,308.85
876,23,1,397.6
801,26,3,279.43
126,27,4,23.15
182,7,2,126.95
674,35,3,334.87
660,7,3,437.64
837,32,5,259.53
739,17,5,206.53
911,4,1,468.95
709,29,2,392.08
606,8,2,320.91
696,11,4,52.36
713,5,3,134.37
681,6,4,327.91
91,23,1,207.23
574,13,1,298.97
361,28,4,74.37
653,32,2,463.48
449,28,4,377.92
587,31,3,218.98
553,19,5,27.2
52,18,3,169.35
600,23,4,165.5
464,17,1,89.85
516,1,4,164.22
534,32,4,301.14
449,36,1,468.44
722,9,4,496.54
626,19,3,133.25
36,1,2,283.6
697,17,1,203.56
303,32,2,164.87
44,33,2,304.96
294,32,5,205.69
536,13,1,98.86
589,14,3,218.42
704,34,5,390.38
244,13,5,208.72
383,11,1,183.55
299,10,4,260.89
633,2,1,44.85
131,31,1,379.2
56,19,1,280.94
729,10,3,131.76
216,10,5,123.39
842,9,1,341.03
935,35,1,252.31
690,5,4,200.74
914,13,2,61.54
311,13,3,111.09
90,29,4,287.72
60,5,2,302.04
469,16,3,469.78
1000,9,2,226.78
386,33,1,257.11
840,9,1,171.44
808,18,5,443.08
128,19,1,311.38
480,18,2,368.1
134,24,5,398.01
839,13,4,361.84
508,25,1,261.44
741,15,1,199.15
455,4,2,14.55
864,3,5,46.45
147,9,5,483.41
289,14,2,465.74
428,36,1,424.09
557,34,5,275.74
701,6,5,17.33
372,16,5,448.04
463,30,5,356.06
477,21,3,344.41
349,9,4,410.3
714,6,2,269.34
721,27,4,303.66
749,16,4,152.18
322,30,1,349.87
707,18,4,44.74
648,4,5,24.38
232,14,1,117.6
735,21,2,254.01
495,19,1,427.83
76,24,1,363.8
308,14,4,267.63
522,24,3,358.73
935,34,2,394.99
667,26,5,180.91
840,4,4,177.24
747,22,5,325.06
381,7,2,99.19
231,4,1,107.39
484,21,4,139.21
357,12,5,380.41
661,29,3,412.5
495,22,2,232.37
694,31,2,247.32
486,11,5,439.58
221,30,1,173.22
937,31,3,416.73
798,24,5,478.35
477,12,3,31.83
687,12,2,154.53
481,19,1,185.96
934,25,2,431.03
87,10,4,85.5
846,16,3,151.15
68,4,3,340.9
989,17,2,168.13
650,36,4,242.83
812,22,1,30.95
637,33,1,212.88
392,14,1,26.05
250,22,4,409.19
374,13,2,457.82
273,25,2,493.04
247,36,2,174.34
136,22,1,84.98
194,3,2,358.91
789,11,5,450.21
535,29,4,65.38
416,21,5,489.94
388,6,3,185.04
705,3,1,104.68
470,29,4,187.78
651,20,5,496.41
610,12,2,320.24
421,17,4,329.41
930,12,4,456.89
688,9,3,362.15
647,14,1,393.85
784,16,4,350.18
399,26,4,464.17
47,16,5,405.28
949,23,4,223.2
14,17,4,246.76
56,20,5,242.72
981,30,3,79.95
642,22,3,338.44
808,13,2,471.24
388,22,1,329.93
188,12,1,321.47
644,32,5,26.78
187,2,2,266.33
620,4,2,309.82
96,14,4,134.71
565,15,4,270.43
436,6,1,94.75
5,6,1,473.89
906,4,1,441.63
982,12,1,374.97
192,11,2,278.85
233,36,2,342.98
267,26,2,314.26
843,35,3,308.28
217,17,5,59.46
411,34,4,293.98
581,8,2,418.75
639,35,4,218.42
947,32,4,165.0
511,32,5,51.54
323,10,1,449.53
647,1,1,411.66
622,27,2,434.3
350,20,4,460.79
707,1,5,496.25
157,14,5,244.26
686,28,1,236.34
77,15,4,297.88
252,8,2,327.13
611,14,1,133.13
12,16,1,404.12
767,12,1,12.05
811,13,4,177.1
591,12,4,115.17
251,15,4,232.07
543,9,5,211.09
272,18,2,448.53
902,36,3,455.66
100,4,3,228.6
248,6,5,205.93
956,16,4,93.2
974,36,2,211.18
921,23,2,218.07
1000,12,3,237.91
618,20,4,435.52
233,23,4,246.56
248,9,2,238.43
522,31,5,448.82
918,33,3,53.54
993,30,2,408.65
884,10,4,396.41
58,7,3,412.62
11,29,5,133.95
210,9,5,367.32
618,31,4,94.52
55,8,3,125.74
978,2,3,290.43
483,31,1,82.43
753,31,3,367.24
279,5,1,166.14
187,10,1,62.13
891,2,3,215.45
652,19,2,493.54
448,13,4,148.38
