OrdenID,MetodoPagoID,Monto,FechaPago,EstadoPago
8572,1,935.65,2025-05-31 10:19:16,Fallido
8573,3,904.78,2025-04-03 10:19:16,Reembolsado
8574,4,716.18,2025-06-09 10:19:16,Fallido
8575,4,137.52,2025-06-30 10:19:16,Reembolsado
8576,3,277.51,2025-04-15 10:19:16,Procesando
8577,7,847.94,2025-06-22 10:19:16,Fallido
8578,7,478.78,2025-06-18 10:19:16,Pagado
8579,3,606.59,2025-06-17 10:19:16,Procesando
8580,3,726.57,2025-06-13 10:19:16,Fallido
8581,4,819.89,2025-05-13 10:19:16,Procesando
8582,2,427.12,2025-06-20 10:19:16,Fallido
8583,4,623.53,2025-05-03 10:19:16,Procesando
8584,1,661.39,2025-05-31 10:19:16,Procesando
8585,6,703.21,2025-04-16 10:19:16,Procesando
8586,2,512.64,2025-04-28 10:19:16,Reembolsado
8587,3,485.93,2025-06-23 10:19:16,Fallido
8588,2,903.5,2025-05-18 10:19:16,Fallido
8589,4,341.27,2025-04-26 10:19:16,Pagado
8590,2,580.83,2025-04-28 10:19:16,Fallido
8591,2,581.14,2025-04-21 10:19:16,Pagado
8592,4,759.9,2025-05-15 10:19:16,Reembolsado
8593,2,377.77,2025-05-31 10:19:16,Pagado
8594,2,745.23,2025-05-24 10:19:16,Fallido
8595,6,900.01,2025-05-06 10:19:16,Reembolsado
8596,2,867.85,2025-05-18 10:19:16,Procesando
8597,3,376.92,2025-06-24 10:19:16,Pagado
8598,1,281.06,2025-04-28 10:19:16,Fallido
8599,6,431.24,2025-05-21 10:19:16,Procesando
8600,5,222.59,2025-05-15 10:19:16,Pagado
8601,2,892.55,2025-06-27 10:19:16,Fallido
8602,5,850.29,2025-06-05 10:19:16,Reembolsado
8603,6,106.56,2025-06-28 10:19:16,Reembolsado
8604,4,616.93,2025-05-15 10:19:16,Pagado
8605,3,505.6,2025-06-18 10:19:16,Procesando
8606,4,966.08,2025-04-26 10:19:16,Pagado
8607,6,633.69,2025-06-13 10:19:16,Fallido
8608,4,966.25,2025-05-11 10:19:16,Pagado
8609,2,929.17,2025-06-25 10:19:16,Fallido
8610,1,472.48,2025-04-01 10:19:16,Procesando
8611,1,160.88,2025-05-05 10:19:16,Procesando
8612,4,646.55,2025-04-22 10:19:16,Procesando
8613,6,525.41,2025-06-05 10:19:16,Pagado
8614,1,272.68,2025-04-29 10:19:16,Procesando
8615,2,302.14,2025-04-29 10:19:16,Pagado
8616,4,471.17,2025-05-20 10:19:16,Fallido
8617,7,902.11,2025-04-18 10:19:16,Pagado
8618,5,333.21,2025-06-25 10:19:16,Pagado
8619,5,405.82,2025-05-19 10:19:16,Procesando
8620,5,850.15,2025-06-10 10:19:16,Procesando
8621,1,269.31,2025-05-20 10:19:16,Procesando
8622,6,339.3,2025-04-20 10:19:16,Fallido
8623,4,566.09,2025-05-24 10:19:16,Reembolsado
8624,6,741.51,2025-06-23 10:19:16,Reembolsado
8625,2,254.38,2025-06-03 10:19:16,Fallido
8626,4,884.43,2025-05-01 10:19:16,Pagado
8627,7,683.79,2025-04-26 10:19:16,Fallido
8628,2,990.92,2025-05-16 10:19:16,Procesando
8629,7,465.47,2025-06-30 10:19:16,Procesando
8630,4,647.39,2025-04-23 10:19:16,Reembolsado
8631,6,822.8,2025-05-04 10:19:16,Fallido
8632,7,615.61,2025-06-26 10:19:16,Reembolsado
8633,7,990.94,2025-04-18 10:19:16,Procesando
8634,5,149.9,2025-06-07 10:19:16,Fallido
8635,5,623.69,2025-04-14 10:19:16,Reembolsado
8636,3,299.07,2025-04-12 10:19:16,Reembolsado
8637,4,915.98,2025-04-01 10:19:16,Pagado
8638,4,908.53,2025-04-10 10:19:16,Fallido
8639,1,913.66,2025-06-26 10:19:16,Reembolsado
8640,5,469.14,2025-05-14 10:19:16,Reembolsado
8641,4,377.14,2025-05-15 10:19:16,Reembolsado
8642,1,927.08,2025-04-02 10:19:16,Procesando
8643,3,499.32,2025-06-29 10:19:16,Pagado
8644,6,567.63,2025-05-03 10:19:16,Pagado
8645,2,110.55,2025-04-12 10:19:16,Pagado
8646,5,453.97,2025-05-03 10:19:16,Procesando
8647,5,850.07,2025-06-21 10:19:16,Procesando
8648,3,819.6,2025-05-07 10:19:16,Procesando
8649,5,897.08,2025-04-16 10:19:16,Pagado
8650,2,455.46,2025-05-16 10:19:16,Reembolsado
8651,2,117.21,2025-06-19 10:19:16,Procesando
8652,7,995.61,2025-06-23 10:19:16,Procesando
8653,7,977.24,2025-04-20 10:19:16,Reembolsado
8654,6,390.9,2025-06-28 10:19:16,Reembolsado
8655,5,389.61,2025-05-02 10:19:16,Reembolsado
8656,5,888.41,2025-04-21 10:19:16,Reembolsado
8657,3,316.04,2025-06-29 10:19:16,Procesando
8658,1,337.97,2025-06-04 10:19:16,Reembolsado
8659,4,313.52,2025-05-13 10:19:16,Reembolsado
8660,2,792.9,2025-05-07 10:19:16,Procesando
8661,1,328.16,2025-06-25 10:19:16,Pagado
8662,6,483.22,2025-05-19 10:19:16,Procesando
8663,5,344.17,2025-06-26 10:19:16,Reembolsado
8664,4,693.12,2025-05-28 10:19:16,Fallido
8665,2,335.69,2025-05-26 10:19:16,Pagado
8666,7,662.49,2025-05-13 10:19:16,Pagado
8667,7,420.68,2025-04-05 10:19:16,Pagado
8668,3,448.87,2025-04-17 10:19:16,Fallido
8669,4,989.7,2025-04-05 10:19:16,Pagado
8670,5,548.97,2025-06-07 10:19:16,Fallido
8671,6,972.19,2025-05-16 10:19:16,Fallido
8672,4,931.62,2025-04-28 10:19:16,Pagado
8673,3,125.1,2025-05-16 10:19:16,Reembolsado
8674,1,662.71,2025-04-18 10:19:16,Fallido
8675,7,961.5,2025-06-15 10:19:16,Procesando
8676,7,186.82,2025-06-17 10:19:16,Pagado
8677,5,876.05,2025-05-14 10:19:16,Procesando
8678,1,360.51,2025-06-20 10:19:16,Pagado
8679,5,637.81,2025-06-13 10:19:16,Procesando
8680,1,184.57,2025-04-22 10:19:16,Procesando
8681,6,698.73,2025-05-05 10:19:16,Fallido
8682,6,280.52,2025-04-24 10:19:16,Reembolsado
8683,6,802.31,2025-05-19 10:19:16,Reembolsado
8684,1,152.65,2025-06-07 10:19:16,Reembolsado
8685,6,766.94,2025-06-10 10:19:16,Procesando
8686,4,654.85,2025-04-28 10:19:16,Pagado
8687,5,502.04,2025-06-15 10:19:16,Procesando
8688,3,646.98,2025-05-13 10:19:16,Fallido
8689,4,724.11,2025-06-21 10:19:16,Reembolsado
8690,6,993.29,2025-04-10 10:19:16,Procesando
8691,1,187.26,2025-05-22 10:19:16,Reembolsado
8692,7,893.21,2025-04-02 10:19:16,Procesando
8693,6,529.59,2025-05-16 10:19:16,Reembolsado
8694,2,963.32,2025-06-05 10:19:16,Pagado
8695,4,338.87,2025-06-11 10:19:16,Fallido
8696,6,419.62,2025-06-30 10:19:16,Procesando
8697,5,152.38,2025-04-05 10:19:16,Procesando
8698,5,945.19,2025-06-08 10:19:16,Pagado
8699,1,433.98,2025-05-14 10:19:16,Procesando
8700,5,980.37,2025-05-04 10:19:16,Reembolsado
8701,5,340.13,2025-05-11 10:19:16,Pagado
8702,5,327.79,2025-05-12 10:19:16,Pagado
8703,2,162.72,2025-06-01 10:19:16,Reembolsado
8704,3,446.69,2025-05-27 10:19:16,Procesando
8705,5,859.75,2025-04-02 10:19:16,Pagado
8706,2,233.23,2025-04-03 10:19:16,Reembolsado
8707,6,440.91,2025-04-01 10:19:16,Procesando
8708,2,708.07,2025-06-22 10:19:16,Reembolsado
8709,6,585.51,2025-05-04 10:19:16,Procesando
8710,4,627.07,2025-06-28 10:19:16,Pagado
8711,4,522.53,2025-05-27 10:19:16,Fallido
8712,2,980.36,2025-04-29 10:19:16,Reembolsado
8713,2,631.41,2025-06-01 10:19:16,Procesando
8714,3,449.23,2025-06-14 10:19:16,Fallido
8715,6,949.63,2025-06-21 10:19:16,Fallido
8716,5,528.42,2025-05-22 10:19:16,Reembolsado
8717,3,358.46,2025-04-25 10:19:16,Procesando
8718,3,737.45,2025-04-10 10:19:16,Fallido
8719,2,790.45,2025-06-16 10:19:16,Reembolsado
8720,7,670.5,2025-04-25 10:19:16,Procesando
8721,3,714.73,2025-04-09 10:19:16,Reembolsado
8722,4,483.98,2025-05-08 10:19:16,Pagado
8723,6,316.38,2025-06-13 10:19:16,Procesando
8724,6,171.02,2025-06-03 10:19:16,Procesando
8725,2,524.77,2025-04-09 10:19:16,Reembolsado
8726,5,417.14,2025-04-03 10:19:16,Pagado
8727,7,649.38,2025-05-17 10:19:16,Reembolsado
8728,4,206.06,2025-04-24 10:19:16,Pagado
8729,6,103.25,2025-04-26 10:19:16,Fallido
8730,6,401.46,2025-05-12 10:19:16,Pagado
8731,3,400.69,2025-06-06 10:19:16,Reembolsado
8732,6,330.99,2025-06-26 10:19:16,Pagado
8733,7,407.19,2025-06-25 10:19:16,Procesando
8734,1,403.75,2025-06-14 10:19:16,Reembolsado
8735,2,366.34,2025-04-03 10:19:16,Pagado
8736,6,637.99,2025-06-20 10:19:16,Pagado
8737,6,971.86,2025-04-19 10:19:16,Fallido
8738,5,396.53,2025-05-22 10:19:16,Reembolsado
8739,6,890.64,2025-06-21 10:19:16,Reembolsado
8740,6,513.13,2025-04-25 10:19:16,Procesando
8741,3,695.46,2025-06-26 10:19:16,Pagado
8742,6,411.24,2025-04-17 10:19:16,Pagado
8743,7,380.84,2025-06-22 10:19:16,Procesando
8744,3,888.19,2025-05-19 10:19:16,Pagado
8745,5,912.59,2025-06-16 10:19:16,Procesando
8746,4,272.26,2025-04-19 10:19:16,Fallido
8747,4,275.55,2025-06-19 10:19:16,Reembolsado
8748,4,725.13,2025-05-02 10:19:16,Reembolsado
8749,5,812.37,2025-04-20 10:19:16,Pagado
8750,2,589.14,2025-06-11 10:19:16,Pagado
8751,2,813.66,2025-06-10 10:19:16,Reembolsado
8752,2,614.6,2025-04-20 10:19:16,Pagado
8753,1,266.93,2025-05-07 10:19:16,Pagado
8754,6,933.48,2025-05-21 10:19:16,Fallido
8755,5,167.3,2025-04-02 10:19:16,Procesando
8756,7,672.69,2025-04-03 10:19:16,Fallido
8757,1,728.54,2025-05-26 10:19:16,Reembolsado
8758,7,653.79,2025-06-30 10:19:16,Pagado
8759,4,585.07,2025-06-12 10:19:16,Procesando
8760,7,878.0,2025-05-27 10:19:16,Pagado
8761,6,897.06,2025-05-25 10:19:16,Fallido
8762,7,152.98,2025-06-11 10:19:16,Reembolsado
8763,4,449.84,2025-06-01 10:19:16,Procesando
8764,2,561.18,2025-05-08 10:19:16,Reembolsado
8765,3,104.02,2025-06-24 10:19:16,Procesando
8766,2,706.72,2025-04-14 10:19:16,Procesando
8767,1,908.08,2025-04-16 10:19:16,Reembolsado
8768,7,618.76,2025-05-09 10:19:16,Reembolsado
8769,1,964.45,2025-04-24 10:19:16,Procesando
8770,7,560.76,2025-04-15 10:19:16,Fallido
8771,4,379.98,2025-06-18 10:19:16,Reembolsado
8772,3,534.37,2025-04-03 10:19:16,Pagado
8773,2,425.24,2025-06-21 10:19:16,Reembolsado
8774,5,925.73,2025-04-06 10:19:16,Pagado
8775,4,931.92,2025-05-06 10:19:16,Pagado
8776,1,833.74,2025-05-31 10:19:16,Procesando
8777,2,607.47,2025-06-08 10:19:16,Pagado
8778,1,968.94,2025-05-04 10:19:16,Procesando
8779,1,406.14,2025-04-10 10:19:16,Procesando
8780,5,917.84,2025-05-15 10:19:16,Reembolsado
8781,7,480.74,2025-05-27 10:19:16,Pagado
8782,4,872.53,2025-04-23 10:19:16,Procesando
8783,3,956.9,2025-06-30 10:19:16,Procesando
8784,4,331.18,2025-06-01 10:19:16,Reembolsado
8785,2,778.79,2025-06-27 10:19:16,Procesando
8786,7,471.31,2025-04-10 10:19:16,Fallido
8787,4,168.24,2025-06-06 10:19:16,Fallido
8788,6,656.81,2025-05-11 10:19:16,Reembolsado
8789,1,217.68,2025-04-05 10:19:16,Reembolsado
8790,4,588.16,2025-06-01 10:19:16,Pagado
8791,3,263.0,2025-05-27 10:19:16,Fallido
8792,7,972.74,2025-04-17 10:19:16,Pagado
8793,5,558.02,2025-05-11 10:19:16,Procesando
8794,2,665.72,2025-04-18 10:19:16,Fallido
8795,2,591.52,2025-04-17 10:19:16,Fallido
8796,3,195.09,2025-04-06 10:19:16,Pagado
8797,2,164.44,2025-06-16 10:19:16,Reembolsado
8798,6,133.55,2025-05-17 10:19:16,Fallido
8799,4,818.87,2025-05-04 10:19:16,Procesando
8800,7,110.92,2025-06-21 10:19:16,Pagado
8801,4,734.07,2025-06-28 10:19:16,Pagado
8802,2,151.68,2025-05-07 10:19:16,Pagado
8803,4,820.77,2025-05-10 10:19:16,Fallido
8804,2,997.9,2025-05-12 10:19:16,Fallido
8805,2,128.81,2025-05-11 10:19:16,Pagado
8806,7,448.76,2025-05-22 10:19:16,Fallido
8807,7,696.37,2025-05-04 10:19:16,Procesando
8808,6,555.59,2025-05-05 10:19:16,Reembolsado
8809,4,118.74,2025-06-29 10:19:16,Fallido
8810,7,584.02,2025-06-17 10:19:16,Fallido
8811,6,425.75,2025-06-01 10:19:16,Procesando
8812,5,449.8,2025-04-27 10:19:16,Pagado
8813,1,707.59,2025-05-26 10:19:16,Reembolsado
8814,3,536.84,2025-06-23 10:19:16,Fallido
8815,3,105.38,2025-05-29 10:19:16,Fallido
8816,2,893.72,2025-06-05 10:19:16,Fallido
8817,5,999.29,2025-06-23 10:19:16,Pagado
8818,5,933.1,2025-04-02 10:19:16,Fallido
8819,6,909.78,2025-05-05 10:19:16,Fallido
8820,4,399.26,2025-04-14 10:19:16,Procesando
8821,2,384.05,2025-06-20 10:19:16,Reembolsado
8822,6,959.8,2025-06-10 10:19:16,Fallido
8823,3,889.87,2025-04-17 10:19:16,Procesando
8824,2,462.41,2025-06-02 10:19:16,Fallido
8825,5,535.98,2025-04-12 10:19:16,Procesando
8826,1,933.92,2025-04-19 10:19:16,Reembolsado
8827,1,507.68,2025-04-13 10:19:16,Fallido
8828,3,998.84,2025-05-30 10:19:16,Reembolsado
8829,4,559.7,2025-05-11 10:19:16,Procesando
8830,6,785.92,2025-06-10 10:19:16,Reembolsado
8831,7,794.03,2025-05-24 10:19:16,Procesando
8832,2,952.06,2025-05-04 10:19:16,Pagado
8833,1,342.56,2025-06-18 10:19:16,Fallido
8834,1,145.25,2025-05-18 10:19:16,Fallido
8835,3,340.6,2025-05-06 10:19:16,Reembolsado
8836,1,405.89,2025-06-10 10:19:16,Procesando
8837,2,154.97,2025-06-24 10:19:16,Fallido
8838,3,418.01,2025-04-08 10:19:16,Pagado
8839,6,928.02,2025-04-18 10:19:16,Reembolsado
8840,2,295.69,2025-06-18 10:19:16,Fallido
8841,3,433.09,2025-05-26 10:19:16,Fallido
8842,3,673.26,2025-06-10 10:19:16,Fallido
8843,4,509.98,2025-05-06 10:19:16,Reembolsado
8844,6,307.62,2025-06-06 10:19:16,Pagado
8845,6,496.22,2025-05-16 10:19:16,Procesando
8846,7,303.29,2025-04-06 10:19:16,Reembolsado
8847,4,190.62,2025-06-27 10:19:16,Fallido
8848,4,272.25,2025-06-08 10:19:16,Fallido
8849,5,724.26,2025-04-30 10:19:16,Reembolsado
8850,1,759.6,2025-06-15 10:19:16,Fallido
8851,1,983.73,2025-05-28 10:19:16,Fallido
8852,3,974.99,2025-04-02 10:19:16,Procesando
8853,2,350.9,2025-05-25 10:19:16,Reembolsado
8854,6,339.4,2025-05-13 10:19:16,Fallido
8855,6,531.71,2025-04-07 10:19:16,Pagado
8856,1,961.31,2025-05-25 10:19:16,Pagado
8857,6,644.91,2025-05-17 10:19:16,Procesando
8858,7,831.47,2025-06-29 10:19:16,Procesando
8859,5,537.13,2025-05-04 10:19:16,Fallido
8860,5,745.8,2025-05-04 10:19:16,Fallido
8861,5,987.67,2025-06-09 10:19:16,Procesando
8862,2,322.94,2025-04-27 10:19:16,Fallido
8863,1,923.13,2025-06-20 10:19:16,Procesando
8864,2,374.59,2025-05-21 10:19:16,Pagado
8865,4,712.44,2025-04-18 10:19:16,Procesando
8866,7,681.07,2025-05-18 10:19:16,Fallido
8867,4,857.84,2025-05-17 10:19:16,Pagado
8868,1,581.11,2025-06-23 10:19:16,Pagado
8869,1,248.99,2025-04-30 10:19:16,Pagado
8870,6,172.75,2025-06-28 10:19:16,Reembolsado
8871,6,784.37,2025-05-21 10:19:16,Procesando
8872,1,175.41,2025-06-01 10:19:16,Procesando
8873,2,628.6,2025-06-12 10:19:16,Reembolsado
8874,7,718.94,2025-05-26 10:19:16,Procesando
8875,1,604.66,2025-05-11 10:19:16,Pagado
8876,2,837.04,2025-05-09 10:19:16,Pagado
8877,3,904.93,2025-04-21 10:19:16,Procesando
8878,5,509.92,2025-06-03 10:19:16,Reembolsado
8879,4,589.11,2025-05-30 10:19:16,Fallido
8880,1,695.69,2025-06-10 10:19:16,Fallido
8881,6,292.91,2025-06-01 10:19:16,Procesando
8882,3,779.55,2025-04-10 10:19:16,Pagado
8883,3,911.2,2025-06-11 10:19:16,Procesando
8884,5,819.24,2025-04-18 10:19:16,Pagado
8885,3,825.68,2025-05-12 10:19:16,Procesando
8886,4,812.8,2025-06-13 10:19:16,Reembolsado
8887,2,644.76,2025-05-21 10:19:16,Reembolsado
8888,4,304.84,2025-05-25 10:19:16,Procesando
8889,7,301.46,2025-05-31 10:19:16,Fallido
8890,1,365.57,2025-05-23 10:19:16,Reembolsado
8891,6,197.83,2025-04-22 10:19:16,Fallido
8892,5,257.97,2025-05-29 10:19:16,Fallido
8893,6,922.37,2025-06-27 10:19:16,Fallido
8894,5,644.7,2025-05-29 10:19:16,Reembolsado
8895,6,950.84,2025-04-24 10:19:16,Fallido
8896,3,313.36,2025-06-20 10:19:16,Procesando
8897,3,484.31,2025-05-13 10:19:16,Fallido
8898,2,507.25,2025-06-11 10:19:16,Pagado
8899,6,206.88,2025-06-20 10:19:16,Fallido
8900,1,528.42,2025-04-20 10:19:16,Reembolsado
8901,5,159.47,2025-04-15 10:19:16,Procesando
8902,3,469.97,2025-06-19 10:19:16,Fallido
8903,2,212.4,2025-05-26 10:19:16,Pagado
8904,3,849.68,2025-06-08 10:19:16,Procesando
8905,7,359.71,2025-05-01 10:19:16,Reembolsado
8906,1,349.45,2025-04-27 10:19:16,Pagado
8907,5,898.68,2025-05-14 10:19:16,Procesando
8908,7,761.57,2025-04-05 10:19:16,Pagado
8909,5,144.0,2025-04-28 10:19:16,Reembolsado
8910,1,240.67,2025-06-15 10:19:16,Fallido
8911,1,356.27,2025-05-03 10:19:16,Fallido
8912,2,682.5,2025-05-21 10:19:16,Procesando
8913,7,630.12,2025-06-23 10:19:16,Fallido
8914,3,290.24,2025-04-15 10:19:16,Fallido
8915,6,563.84,2025-04-21 10:19:16,Procesando
8916,2,417.05,2025-06-14 10:19:16,Procesando
8917,6,915.6,2025-06-02 10:19:16,Fallido
8918,2,560.18,2025-06-18 10:19:16,Reembolsado
8919,1,495.93,2025-04-12 10:19:16,Procesando
8920,6,107.68,2025-05-04 10:19:16,Pagado
8921,2,421.98,2025-05-23 10:19:16,Reembolsado
8922,4,144.65,2025-05-03 10:19:16,Reembolsado
8923,7,501.21,2025-05-02 10:19:16,Fallido
8924,2,395.38,2025-05-06 10:19:16,Procesando
8925,4,688.58,2025-06-29 10:19:16,Pagado
8926,3,995.87,2025-04-05 10:19:16,Reembolsado
8927,5,128.42,2025-05-08 10:19:16,Fallido
8928,1,105.85,2025-06-28 10:19:16,Fallido
8929,5,543.73,2025-04-21 10:19:16,Reembolsado
8930,1,119.26,2025-04-24 10:19:16,Pagado
8931,5,876.67,2025-05-01 10:19:16,Reembolsado
8932,4,489.69,2025-04-09 10:19:16,Pagado
8933,1,379.44,2025-06-22 10:19:16,Pagado
8934,4,400.49,2025-04-21 10:19:16,Procesando
8935,5,300.81,2025-04-22 10:19:16,Procesando
8936,6,701.17,2025-04-25 10:19:16,Fallido
8937,7,277.3,2025-04-12 10:19:16,Procesando
8938,5,807.17,2025-06-20 10:19:16,Procesando
8939,7,805.22,2025-06-12 10:19:16,Reembolsado
8940,4,351.29,2025-06-29 10:19:16,Fallido
8941,1,418.66,2025-04-06 10:19:16,Procesando
8942,1,962.35,2025-04-23 10:19:16,Fallido
8943,4,662.89,2025-06-26 10:19:16,Procesando
8944,4,842.49,2025-06-16 10:19:16,Pagado
8945,6,258.56,2025-05-25 10:19:16,Pagado
8946,3,498.76,2025-06-28 10:19:16,Procesando
8947,2,232.7,2025-05-21 10:19:16,Reembolsado
8948,7,685.36,2025-05-28 10:19:16,Reembolsado
8949,3,186.21,2025-06-21 10:19:16,Pagado
8950,4,501.8,2025-06-30 10:19:16,Reembolsado
8951,7,225.81,2025-04-17 10:19:16,Reembolsado
8952,5,473.72,2025-04-08 10:19:16,Pagado
8953,3,354.8,2025-06-10 10:19:16,Procesando
8954,3,580.3,2025-04-08 10:19:16,Fallido
8955,1,157.73,2025-05-10 10:19:16,Procesando
8956,4,519.53,2025-04-20 10:19:16,Procesando
8957,5,702.99,2025-06-10 10:19:16,Procesando
8958,7,495.12,2025-04-23 10:19:16,Pagado
8959,4,754.72,2025-04-27 10:19:16,Pagado
8960,6,540.59,2025-06-15 10:19:16,Pagado
8961,3,733.65,2025-05-16 10:19:16,Reembolsado
8962,5,715.86,2025-05-28 10:19:16,Pagado
8963,6,220.4,2025-06-06 10:19:16,Reembolsado
8964,4,787.16,2025-05-02 10:19:16,Reembolsado
8965,5,612.49,2025-04-24 10:19:16,Reembolsado
8966,4,838.38,2025-04-21 10:19:16,Pagado
8967,2,704.85,2025-05-05 10:19:16,Procesando
8968,4,375.18,2025-06-04 10:19:16,Reembolsado
8969,5,757.82,2025-06-12 10:19:16,Pagado
8970,7,740.31,2025-05-21 10:19:16,Pagado
8971,2,245.93,2025-05-17 10:19:16,Fallido
8972,1,552.87,2025-05-29 10:19:16,Fallido
8973,4,205.98,2025-05-15 10:19:16,Fallido
8974,6,137.04,2025-05-19 10:19:16,Pagado
8975,1,772.75,2025-04-24 10:19:16,Pagado
8976,4,836.03,2025-06-30 10:19:16,Reembolsado
8977,7,128.41,2025-04-07 10:19:16,Pagado
8978,6,589.53,2025-05-23 10:19:16,Reembolsado
8979,3,403.11,2025-06-05 10:19:16,Pagado
8980,3,940.74,2025-04-19 10:19:16,Reembolsado
8981,3,197.56,2025-04-07 10:19:16,Procesando
8982,5,933.19,2025-04-07 10:19:16,Pagado
8983,1,365.36,2025-05-28 10:19:16,Procesando
8984,3,605.7,2025-05-07 10:19:16,Fallido
8985,2,261.86,2025-04-25 10:19:16,Procesando
8986,1,280.08,2025-06-08 10:19:16,Pagado
8987,1,163.52,2025-06-18 10:19:16,Pagado
8988,2,470.32,2025-06-22 10:19:16,Pagado
8989,3,699.84,2025-05-31 10:19:16,Procesando
8990,4,701.92,2025-05-16 10:19:16,Fallido
8991,7,792.14,2025-06-11 10:19:16,Pagado
8992,5,536.07,2025-05-22 10:19:16,Reembolsado
8993,6,418.03,2025-05-12 10:19:16,Reembolsado
8994,6,359.33,2025-05-29 10:19:16,Reembolsado
8995,1,271.65,2025-06-14 10:19:16,Reembolsado
8996,4,290.82,2025-04-20 10:19:16,Pagado
8997,7,590.75,2025-05-11 10:19:16,Fallido
8998,2,199.66,2025-05-13 10:19:16,Reembolsado
8999,5,916.24,2025-06-30 10:19:16,Reembolsado
9000,3,759.21,2025-04-10 10:19:16,Procesando
9001,3,964.84,2025-05-26 10:19:16,Procesando
9002,2,630.59,2025-04-23 10:19:16,Reembolsado
9003,5,549.66,2025-04-07 10:19:16,Fallido
9004,5,751.66,2025-04-30 10:19:16,Fallido
9005,4,694.13,2025-06-08 10:19:16,Fallido
9006,7,916.81,2025-05-08 10:19:16,Reembolsado
9007,3,518.62,2025-04-11 10:19:16,Pagado
9008,4,765.95,2025-06-15 10:19:16,Reembolsado
9009,1,668.87,2025-05-31 10:19:16,Fallido
9010,7,149.5,2025-06-30 10:19:16,Pagado
9011,6,117.46,2025-04-25 10:19:16,Procesando
9012,6,655.77,2025-04-24 10:19:16,Fallido
9013,2,366.44,2025-06-15 10:19:16,Fallido
9014,4,466.31,2025-05-27 10:19:16,Pagado
9015,6,302.34,2025-04-06 10:19:16,Procesando
9016,5,337.74,2025-04-27 10:19:16,Fallido
9017,7,357.24,2025-05-03 10:19:16,Reembolsado
9018,4,483.91,2025-04-14 10:19:16,Reembolsado
9019,2,367.69,2025-06-09 10:19:16,Reembolsado
9020,4,941.0,2025-06-09 10:19:16,Pagado
9021,1,389.81,2025-04-19 10:19:16,Reembolsado
9022,5,622.68,2025-06-29 10:19:16,Pagado
9023,6,661.02,2025-05-07 10:19:16,Fallido
9024,3,728.16,2025-06-06 10:19:16,Reembolsado
9025,6,655.26,2025-06-12 10:19:16,Pagado
9026,2,537.74,2025-06-05 10:19:16,Pagado
9027,6,855.54,2025-04-27 10:19:16,Fallido
9028,2,887.1,2025-06-19 10:19:16,Pagado
9029,7,827.81,2025-05-11 10:19:16,Procesando
9030,1,423.17,2025-05-17 10:19:16,Fallido
9031,2,330.23,2025-04-16 10:19:16,Reembolsado
9032,1,751.39,2025-05-14 10:19:16,Fallido
9033,5,136.85,2025-04-20 10:19:16,Reembolsado
9034,7,988.09,2025-04-27 10:19:16,Fallido
9035,5,271.63,2025-05-04 10:19:16,Procesando
9036,1,528.15,2025-06-21 10:19:16,Procesando
9037,3,848.03,2025-04-02 10:19:16,Procesando
9038,3,731.48,2025-06-06 10:19:16,Pagado
9039,3,169.58,2025-06-16 10:19:16,Pagado
9040,4,657.99,2025-05-02 10:19:16,Reembolsado
9041,4,608.43,2025-05-04 10:19:16,Fallido
9042,3,825.29,2025-05-17 10:19:16,Reembolsado
9043,5,996.8,2025-04-21 10:19:16,Procesando
9044,7,283.49,2025-06-18 10:19:16,Fallido
9045,4,383.1,2025-06-07 10:19:16,Fallido
9046,4,261.08,2025-04-05 10:19:16,Pagado
9047,2,676.37,2025-05-26 10:19:16,Procesando
9048,2,965.48,2025-06-30 10:19:16,Pagado
9049,7,733.81,2025-06-24 10:19:16,Pagado
9050,4,569.62,2025-05-06 10:19:16,Reembolsado
9051,4,209.55,2025-04-11 10:19:16,Procesando
9052,7,408.59,2025-06-07 10:19:16,Procesando
9053,3,767.11,2025-05-30 10:19:16,Procesando
9054,5,460.73,2025-04-18 10:19:16,Procesando
9055,2,158.62,2025-06-10 10:19:16,Procesando
9056,1,715.71,2025-04-15 10:19:16,Pagado
9057,7,441.99,2025-05-12 10:19:16,Procesando
9058,3,322.78,2025-05-14 10:19:16,Fallido
9059,6,652.16,2025-04-16 10:19:16,Fallido
9060,1,500.82,2025-04-07 10:19:16,Pagado
9061,7,127.98,2025-04-26 10:19:16,Reembolsado
9062,1,740.57,2025-04-01 10:19:16,Fallido
9063,5,318.88,2025-05-15 10:19:16,Fallido
9064,1,171.74,2025-06-04 10:19:16,Reembolsado
9065,7,116.92,2025-05-26 10:19:16,Procesando
9066,7,822.47,2025-06-20 10:19:16,Fallido
9067,4,521.15,2025-05-01 10:19:16,Fallido
9068,1,587.64,2025-06-14 10:19:16,Reembolsado
9069,7,270.21,2025-05-25 10:19:16,Fallido
9070,2,415.69,2025-06-20 10:19:16,Procesando
9071,6,113.86,2025-04-29 10:19:16,Procesando
9072,1,273.4,2025-05-22 10:19:16,Procesando
9073,2,418.21,2025-06-29 10:19:16,Pagado
9074,7,160.26,2025-05-19 10:19:16,Fallido
9075,2,176.87,2025-06-28 10:19:16,Procesando
9076,2,870.21,2025-04-27 10:19:16,Reembolsado
9077,7,551.74,2025-04-25 10:19:16,Pagado
9078,7,416.09,2025-05-15 10:19:16,Procesando
9079,5,775.49,2025-05-27 10:19:16,Fallido
